Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,LIMET.ST,Lime Technologies AB (publ),Software & IT Services,Information Technology,138.44,0.0,108.71,0.0,2.3,98.17,0.0,0.2794132627075482
2016,LIMET.ST,Lime Technologies AB (publ),Software & IT Services,Information Technology,157.51,0.0,128.64,0.0,2.55,61.17,0.0,0.4302762792218408
2017,LIMET.ST,Lime Technologies AB (publ),Software & IT Services,Information Technology,197.45,0.0,165.0,0.0,2.72,88.16,0.0,0.3372277676950997
2018,LIMET.ST,Lime Technologies AB (publ),Software & IT Services,Information Technology,228.79,0.0,198.01,0.0,4.18,36.76,0.0,0.7236126224156693
2019,LIMET.ST,Lime Technologies AB (publ),Software & IT Services,Information Technology,269.59,0.0,209.21,0.0,4.48,64.35,0.0,0.8686868686868682
2020,LIMET.ST,Lime Technologies AB (publ),Software & IT Services,Information Technology,346.64,0.0,242.8,0.0,6.2,115.74,0.0,0.8436149991359942
2021,LIMET.ST,Lime Technologies AB (publ),Software & IT Services,Information Technology,404.74,0.0,292.87,0.0,9.11,131.59,0.0,0.7809104035261039
2022,LIMET.ST,Lime Technologies AB (publ),Software & IT Services,Information Technology,465.9,0.0,346.92,0.0,13.4,193.26,0.0,0.5463106695643173
2023,LIMET.ST,Lime Technologies AB (publ),Software & IT Services,Information Technology,574.39,0.0,426.16,0.0,20.630000000000003,266.47,0.0,0.4788531542012232
2024,LIMET.ST,Lime Technologies AB (publ),Software & IT Services,Information Technology,697.4,0.0,525.39,0.0,36.48,320.2,0.0,0.42326670830730795
