Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2011,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,474.2,599.9,134.29999999999998,0.0,17.96,72.75,0.0,-3.8207560137457044
2012,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,536.71,656.22,122.76,0.0,14.48,125.91,0.0,-2.0391549519498056
2013,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,502.57,601.66,142.48000000000002,0.0,52.75,382.4,0.0,-0.7696652719665272
2014,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,706.45,833.28,171.95,0.0,58.66,390.14,0.0,-0.91618393397242
2015,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,927.34,1057.0,208.17,0.0,80.48,575.89,0.0,-0.7263713556408341
2016,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1075.45,1245.58,227.16,0.0,74.62,598.22,0.0,-0.7888569422620438
2017,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1419.26,1718.16,268.18,0.0,97.38,680.96,0.0,-0.9757695018796995
2018,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1546.24,1871.58,292.28,0.0,15.7,818.25,0.0,-0.7739932783379162
2019,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1653.54,1987.24,330.38,0.0,17.39,941.97,0.0,-0.7234519146044991
2020,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1754.49,2131.26,366.68,0.0,15.86,1194.64,0.0,-0.6355973347619368
2021,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2563.57,3213.38,427.97,0.0,18.56,1427.24,0.0,-0.7681539194529301
2022,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2867.45,3800.38,469.26,0.0,24.07,1623.75,0.0,-0.8783741339491918
2023,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3014.66,3745.56,576.4200000000001,0.0,54.03,1927.01,0.0,-0.706457153828989
2024,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3236.57,4079.02,683.96,0.0,92.43,2118.72,0.0,-0.7640650959069627
