Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2020,GRK.HE,GRK Infra Oyj,Construction & Engineering,Industrials,4153.55,3046.03,619.9,0.0,14.28,663.78,15.13,0.6972058152037827
2021,GRK.HE,GRK Infra Oyj,Construction & Engineering,Industrials,4375.48,3310.55,764.38,0.0,23.42,759.88,22.83,0.3540647238440794
2022,GRK.HE,GRK Infra Oyj,Construction & Engineering,Industrials,4546.83,3536.23,817.82,0.0,24.340000000000003,807.71,0.0,0.20854019388146716
2023,GRK.HE,GRK Infra Oyj,Construction & Engineering,Industrials,6230.58,4664.74,1052.69,0.0,36.48,993.81,0.0,0.4796389651945544
2024,GRK.HE,GRK Infra Oyj,Construction & Engineering,Industrials,8465.46,6323.82,1226.95,0.0,14.57,1403.35,0.0,0.6414080592867064
