Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,62826.23,0.0,4629.65,0.0,620.86,11384.73,202.65,4.968829882164908
2005,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,63447.03,0.0,4904.139999999999,0.0,525.4200000000001,11827.21,212.38,4.818890842628362
2006,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,70376.25,0.0,4375.89,0.0,0.0,14393.32,222.89,4.515559095004793
2007,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,74397.0,0.0,6439.139999999999,0.0,271.47,15135.81,436.08,4.3467035793343
2008,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,78991.04,0.0,4760.13,0.0,247.07,19083.29,589.28,3.7607613036832497
2009,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,73716.97,0.0,6829.91,0.0,177.16,16627.45,534.95,3.8869796765021203
2010,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,70242.27,0.0,4169.56,0.0,120.04,16759.43,459.48,3.8302465138617956
2011,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,73716.88,0.0,13418.080000000002,0.0,264.16,16824.23,451.05,3.47517608976526
2012,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,72389.94,0.0,6624.7300000000005,0.0,251.12,16187.98,488.83,3.9284545425653947
2013,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,72738.66,0.0,6673.219999999999,0.0,303.76,19005.86,609.51,3.3525587332790567
2014,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,75799.35,0.0,7167.449999999999,0.0,249.02,19740.04,737.57,3.3393975175813977
2015,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,77629.82,0.0,6912.4400000000005,0.0,230.77,20768.7,754.56,3.2749039875929573
2016,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,94557.25,0.0,8863.699999999999,0.0,208.05,18424.45,883.49,4.427479057838381
2017,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,97892.73,0.0,6885.71,0.0,130.62,21003.6,971.71,4.135386486015442
2018,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,99689.98,0.0,8746.93,0.0,1065.76,18964.28,1060.12,4.48838866582769
2019,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,105540.3,90951.14,9822.26,0.0,1087.86,19935.07,1131.67,0.17463736676866018
2020,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,114408.16,98099.22,10375.79,0.0,1074.46,22935.51,0.0,0.21184137610194853
2021,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,114829.02,98520.54,10001.12,0.0,860.7,25324.04,0.0,0.21507863674200522
2022,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,119197.28,104011.21,10160.38,0.0,701.52,28749.96,0.0,0.15040612230416991
2023,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,134422.6,114473.33,11443.91,0.0,1421.35,30852.81,0.0,0.22960663874700565
2024,KESKOB.HE,Kesko Oyj,Food & Drug Retailing,Other,138506.87,118335.23,12206.4,0.0,2058.99,32030.82,151.79,0.18352302687693758
