Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2013,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,322.96,48.3,32.05,0.0,401.3,-584.05,0.0,0.271706189538567
2014,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,345.92,52.36,36.93,0.0,464.47,589.06,0.0,-0.3528333276746003
2015,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,391.14,67.28,43.49,0.0,24.1,750.35,0.0,0.34153395082294924
2016,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,456.77,85.45,52.0,0.0,20.03,712.8,0.0,0.4198793490460157
2017,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,524.37,111.62,57.29,0.0,19.82,798.43,0.0,0.42037498590984806
2018,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,942.24,176.03,241.42,0.0,40.06,3183.24,0.0,0.1522756688154208
2019,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,1436.93,241.19,319.32,0.0,54.05,3057.23,0.0,0.2689918651851513
2020,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,1622.61,272.82,427.87,0.0,54.95,3300.76,0.0,0.2626576909560222
2021,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,1661.59,280.39,403.79,0.0,48.93,3167.57,0.0,0.2931205940200216
2022,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,1691.0,279.45,448.11,0.0,59.3,3091.38,0.0,0.2924713234865982
2023,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,1778.41,303.7,427.78,0.0,164.54,3164.55,0.0,0.27883585343887757
2024,ENENTO.HE,Enento Group Oyj,Professional & Commercial Services,Industrials,1747.34,321.92,415.24,0.0,180.84,3096.86,0.0,0.26780028803368566
