Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,XSPRAY.ST,Xspray Pharma publ AB,Biotechnology & Medical Research,Health Care,3.48,0.0,0.0,0.0,0.0,12.83,0.0,0.2712392829306313
2016,XSPRAY.ST,Xspray Pharma publ AB,Biotechnology & Medical Research,Health Care,0.78,0.0,0.0,0.0,0.06,44.07,0.0,0.016337644656228726
2017,XSPRAY.ST,Xspray Pharma publ AB,Biotechnology & Medical Research,Health Care,0.32,0.0,0.0,0.0,0.0,155.76,0.0,0.002054442732408834
2018,XSPRAY.ST,Xspray Pharma publ AB,Biotechnology & Medical Research,Health Care,0.26,0.0,15.89,5.18,0.03,297.19,0.0,-0.03526363605774084
2019,XSPRAY.ST,Xspray Pharma publ AB,Biotechnology & Medical Research,Health Care,0.0,0.0,39.39,3.19,0.06,350.42,0.0,-0.10347582900519378
2020,XSPRAY.ST,Xspray Pharma publ AB,Biotechnology & Medical Research,Health Care,0.0,0.0,48.21,6.7,0.01,608.34,0.0,-0.06825130683499359
2021,XSPRAY.ST,Xspray Pharma publ AB,Biotechnology & Medical Research,Health Care,0.0,0.0,58.51,38.65,0.0,576.53,0.0,-0.03444747020970288
2022,XSPRAY.ST,Xspray Pharma publ AB,Biotechnology & Medical Research,Health Care,0.0,0.0,104.14,21.11,0.01,523.36,0.0,-0.1586670742892082
2023,XSPRAY.ST,Xspray Pharma publ AB,Biotechnology & Medical Research,Health Care,0.0,0.0,168.77,40.07,0.67,698.1,0.0,-0.18531728978656353
2024,XSPRAY.ST,Xspray Pharma publ AB,Biotechnology & Medical Research,Health Care,0.0,0.0,207.34,80.71,1.96,640.6,0.0,-0.20073368716827975
