Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1994,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,8304.26,3655.04,2386.1,0.0,772.12,1330.34,0.81,1.1200841377756081
1995,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,9301.0,3083.5,2828.43,0.0,647.54,3107.06,1.13,0.8820342385761488
1996,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,9839.9,3189.55,3015.72,0.0,659.76,3504.27,1.93,0.8484598710855057
1997,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,9969.29,3535.92,3036.37,0.0,288.18,3663.56,2.2,0.8480697045087516
1998,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,11703.92,3580.09,3257.79,0.0,189.32,4491.86,3.28,1.040394737427533
1999,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,12803.03,4597.3,3740.39,0.0,150.82,4489.85,3.34,0.9602353784282436
2000,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,10215.78,3914.17,2755.74,0.0,165.5,5317.08,4.96,0.6351643354803799
2001,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,13118.12,7039.23,4767.88,0.0,249.34,4912.28,6.37,0.21584581135067576
2002,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,12435.08,6208.53,4558.43,0.0,219.22,4715.28,6.54,0.30685201892490604
2003,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,12466.02,6275.43,4832.43,0.0,182.48,5200.09,10.07,0.22565141953414097
2004,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,14081.41,7513.04,4607.06,0.0,445.14,4858.69,9.89,0.31141934609270044
2005,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,14986.33,8069.44,4711.11,0.0,233.88,5368.68,12.77,0.3664254057921193
2006,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,16004.18,10165.91,4897.94,0.0,392.54,4934.03,13.16,0.11072750389615134
2007,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,17467.71,10389.3,5146.19,0.0,554.36,7812.11,13.48,0.17607106940179593
2008,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,18577.7,12214.93,5387.68,0.0,275.06,6929.67,10.68,0.10086378929016551
2009,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,16037.99,8982.91,5020.76,0.0,261.82,5841.34,7.46,0.30305361783613727
2010,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,16192.45,8975.36,4181.56,0.0,420.96,5709.27,6.23,0.45745254133496627
2011,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,17592.34,12606.92,4351.92,0.0,347.52,4892.69,5.42,0.058385785537686995
2012,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,18306.19,12561.12,3766.02,0.0,278.02,4428.12,6.61,0.3835701384300731
2013,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,18742.98,13483.89,3470.14,0.0,221.76,4655.99,5.84,0.33617484979074747
2014,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,19090.65,14258.86,3413.67,0.0,192.2,3568.55,5.42,0.3430135115851562
2015,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,20165.74,14892.86,3862.3,0.0,59.04,4716.49,0.0,0.28655631624364747
2016,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,21518.82,15149.0,4081.22,0.0,118.88,5981.98,0.0,0.3627093370422502
2017,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,23963.75,15682.24,4750.02,0.0,240.72,9451.33,0.0,0.34818062643035425
2018,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,27230.68,18258.13,6372.49,0.0,1547.76,7136.5,0.0,0.14745323337770608
2019,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,30496.55,21194.1,6994.8,0.0,2345.06,7559.54,0.0,-0.00494871381062861
2020,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,8891.69,11187.53,3342.43,0.0,2210.06,7318.66,0.0,-1.0723725381422282
2021,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,8519.55,10021.45,2717.23,0.0,2709.1,2780.19,0.0,-2.491998748286988
2022,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,23786.97,20123.94,5553.59,0.0,3294.61,2230.0,0.0,-2.3251883408071743
2023,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,34091.03,25032.41,7017.84,0.0,4026.81,6453.77,0.0,-0.30773175988608226
2024,FIA1S.HE,Finnair Oyj,Passenger Transportation Services,Industrials,35425.86,26284.71,7455.14,0.0,3424.3,7379.06,0.0,-0.23557065534092403
