Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,4068.72,3085.95,0.0,0.0,0.0,3063.48,1.83,0.3206103134756354
2005,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,4190.84,3152.63,0.0,0.0,0.0,7364.74,2.55,0.14092156003089332
2006,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,4623.19,3478.92,0.0,0.0,0.0,9947.46,0.91,0.11502085266229539
2007,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,5833.21,4320.74,0.0,0.0,0.0,8526.04,1.68,0.17735924725483482
2008,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,6047.93,4273.15,0.0,58.16,0.0,7018.66,0.89,0.26111930251939236
2009,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,4477.12,3026.17,0.0,65.84,0.0,8054.7,0.81,0.18829223723885882
2010,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,5031.31,3292.06,0.0,89.02,0.0,10654.82,0.0,0.17159088562734992
2011,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,6193.56,4006.69,0.0,120.92,0.0,9101.39,0.0,0.25356456541253597
2012,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,5833.74,3694.64,1158.5,136.65,152.12,9336.72,0.0,0.10336927743361696
2013,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,6267.09,3970.18,1233.74,140.79,132.67,10987.14,0.0,0.09750399102951271
2014,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,5775.12,3389.57,1179.46,142.38,118.5,12961.82,0.0,0.09489176674263335
2015,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,6870.57,4028.07,1343.33,185.48,200.78,16828.74,0.0,0.088174753427767
2016,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,8193.44,4771.32,1557.38,224.87,157.12,18219.09,101.47,0.10548203766697091
2017,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,9615.68,5698.72,1777.88,276.95,237.24,20258.08,102.07,0.1070124728943549
2018,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,11036.28,6623.64,1912.27,307.16,122.68,21242.51,92.71,0.1258412146675779
2019,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,12784.36,7724.78,2084.51,306.16,146.11,24388.61,75.01,0.12815437780671873
2020,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,15380.89,9365.88,2267.01,415.53,363.34,30351.78,84.58,0.12485691455877114
2021,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,18607.98,11504.34,2774.11,477.05,182.4,30741.42,129.58,0.14979041819183053
2022,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,21483.72,13432.19,3035.71,534.93,240.38,35001.89,51.77,0.15149259734932102
2023,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,25429.31,15523.33,3638.73,659.87,842.0,41119.29,55.37,0.14778798416307506
2024,LATOb.ST,Investment AB Latour,Investment Holding Companies,Financials,26326.0,15956.69,3871.71,771.9,911.23,44855.81,320.77,0.14074261486814632
