Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,KFASTb.ST,K-Fast Holding AB,Real Estate Operations,Real Estate,124.75,209.12,0.0,0.0,6.24,244.23,-0.76,-0.37216084117139686
2016,KFASTb.ST,K-Fast Holding AB,Real Estate Operations,Real Estate,132.59,164.57,0.0,0.0,8.55,375.38,0.47,-0.1078355727018757
2017,KFASTb.ST,K-Fast Holding AB,Real Estate Operations,Real Estate,126.76,82.41,6.97,0.0,12.3,754.29,8.81,0.03286594155418689
2018,KFASTb.ST,K-Fast Holding AB,Real Estate Operations,Real Estate,116.87,47.48,12.08,0.0,15.36,957.51,0.0,0.043811552881954256
2019,KFASTb.ST,K-Fast Holding AB,Real Estate Operations,Real Estate,174.3,46.81,39.18,0.0,66.17,2098.96,0.0,0.010548080954377407
2020,KFASTb.ST,K-Fast Holding AB,Real Estate Operations,Real Estate,220.15,36.440000000000005,34.39,0.0,96.52,3351.68,0.0,0.015753293870536568
2021,KFASTb.ST,K-Fast Holding AB,Real Estate Operations,Real Estate,1255.46,936.17,40.79,0.0,153.04,4124.8,0.0,0.030416020170674955
2022,KFASTb.ST,K-Fast Holding AB,Real Estate Operations,Real Estate,1335.9,984.16,52.16,0.0,266.23,4847.8,18.17,0.0068537208408601235
2023,KFASTb.ST,K-Fast Holding AB,Real Estate Operations,Real Estate,1089.63,621.25,55.34,0.0,687.14,5080.03,54.87,-0.05337981265457943
2024,KFASTb.ST,K-Fast Holding AB,Real Estate Operations,Real Estate,1173.21,592.6,69.05,0.0,869.54,5360.9,92.73,-0.06564068336135748
