Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2036.41,3238.42,199.51,1.84,22.7,671.58,0.0,-2.117960630155752
2013,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2308.9,3677.4,212.07,0.56,13.08,855.63,0.0,-1.861891238035132
2014,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2702.66,4329.56,240.37,1.22,21.700000000000003,830.7,0.0,-2.2724810400866744
2015,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,3118.77,4996.74,297.64,2.77,30.74,952.98,0.0,-2.312304560431488
2016,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,3449.55,5547.56,310.3,0.0,24.39,1034.99,0.0,-2.3504574923429216
2017,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,3577.25,5867.44,314.45000000000005,0.0,30.08,1287.87,0.0,-2.0457965477882083
2018,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,3874.6,6354.54,301.24,0.0,28.69,1439.54,0.0,-1.951922141795296
2019,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,4032.91,6812.96,311.23,0.0,32.97,1540.37,0.0,-2.02824646026604
2020,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,4072.06,7030.42,319.43,0.0,54.68,1596.63,0.0,-2.087189893713634
2021,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,1871.0,3394.86,194.08,0.0,46.47,1337.06,0.0,-1.3196191644354032
2022,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2035.8,2964.12,563.24,0.0,62.44,1147.93,0.0,-1.3537410817732787
2023,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2646.36,3929.72,503.85,0.0,122.52,1240.97,0.0,-1.5389010209755267
2024,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2884.26,4275.74,564.08,0.0,105.95,1372.94,0.0,-1.5015295642926851
