Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,2112.54,3098.38,0.0,0.0,83.6,1334.49,0.0,-0.801384798687139
2006,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,3199.68,4547.58,0.0,0.0,150.63,4694.08,0.0,-0.3192382745926785
2007,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,6196.92,9127.94,0.0,0.0,409.34,5144.91,0.0,-0.6492552833771632
2008,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,6232.32,9862.56,9.3,0.0,463.75,5181.37,0.0,-0.7919314775821839
2009,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,6999.41,11086.16,4.81,0.0,463.94,5537.45,0.0,-0.8226710850662309
2010,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,6449.1,9961.08,18.22,0.0,322.7,5327.98,0.0,-0.7231446063986726
2011,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,9046.75,14148.42,10.4,0.0,440.63,5455.08,0.0,-1.017895246265866
2012,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,7054.23,11101.04,830.65,0.0,644.05,5584.36,0.0,-0.9887453530932823
2013,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,7355.57,11741.44,853.05,0.0,736.39,6429.2,0.0,-0.9294017918247995
2014,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,7700.32,12364.24,941.95,0.0,734.1700000000001,7034.88,0.0,-0.9012293031295487
2015,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,8454.52,12912.16,1083.58,0.0,743.06,7879.05,0.0,-0.7975936185199991
2016,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,8710.49,13843.52,1146.4,0.0,606.33,7353.67,0.0,-0.9363705469513862
2017,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,9022.11,14412.82,1171.13,0.0,538.6600000000001,8233.28,0.0,-0.8624144933732363
2018,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,9118.72,14707.36,1197.21,0.0,454.77,8490.05,0.0,-0.8528359668082051
2019,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,9343.98,14811.34,1224.59,0.0,334.55,8097.2,0.0,-0.8677691053697576
2020,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,4749.68,10431.28,926.25,0.0,352.06,7483.52,0.0,-0.930031589412469
2021,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,4846.48,9252.86,761.3399999999999,0.0,420.13,6933.11,0.0,-0.8059658652466212
2022,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,7786.2,13281.72,873.27,0.0,477.61,7411.65,0.0,-0.9237349308183737
2023,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,9528.89,14407.34,1080.67,0.0,812.81,8788.69,0.0,-0.7705278033472566
2024,TALLINK.HE,Tallink Grupp AS,Hotels & Entertainment Services,Consumer Discretionary,9130.94,14693.36,1136.6,0.0,647.41,9205.36,0.0,-0.798060043279133
