Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1998,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,25.9,0.0,13.49,6.67,1.01,42.96,-0.51,0.42567726737338035
1999,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,36.23,0.0,20.2,11.51,0.3,57.92,-2.06,0.4876476906552094
2000,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,79.04,0.0,36.14,21.66,0.99,123.96,0.0,0.5128267182962246
2001,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,87.19,0.0,44.51,24.98,1.3400000000000003,206.98,0.0,0.32041743163590686
2002,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,84.72,0.0,50.83,25.13,2.67,88.91,0.83,0.6279251170046801
2003,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,84.51,0.0,43.38,12.26,5.07,132.98,0.0,0.36336291171604757
2004,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,91.44,0.0,44.79,10.55,0.76,138.2,0.0,0.40839363241678733
2005,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,99.6,0.0,51.29,13.66,4.52,149.83,0.0,0.383434559167056
2006,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,144.56,0.0,62.29,21.04,11.06,200.9,0.0,0.45918367346938777
2007,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,158.37,0.0,70.97,23.31,6.75,213.1,0.0,0.4878460816518067
2008,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,186.59,0.0,85.8,26.23,4.68,259.71,0.29,0.47053846153846157
2009,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,226.02,0.0,98.02,31.75,0.0,252.11,0.39,0.6326732673267327
2010,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,242.78,0.0,106.35,36.23,3.0,282.57,0.57,0.5992088719361447
2011,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,266.07,85.91,120.65,33.7,4.47,297.6,0.81,0.2973760932944606
2012,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,311.13,99.7,129.71,32.21,6.73,237.8,1.02,0.44887362867431535
2013,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,408.6,130.19,153.61,47.54,4.609999999999999,295.82,1.55,0.5640447926825168
2014,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,468.95,148.25,158.05,38.51,2.34,671.83,1.59,0.2952392266341955
2015,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,690.66,227.12,210.66,53.29,3.1,882.41,1.91,0.3427153066763162
2016,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,840.66,243.97,248.26,57.54,1.91,965.44,2.21,0.41756833565855406
2017,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1013.1,294.73,263.05,64.96,0.96,1226.65,2.79,0.42240369599167094
2018,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1078.2,307.14,266.82,66.06,0.0999999999999999,1456.87,3.22,0.39052387181612097
2019,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1377.39,431.12,332.13,87.08,5.0200000000000005,1682.19,3.38,0.4130353530259793
2020,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1274.82,424.91,322.42,90.16,5.62,2101.53,4.64,0.2905890787543265
2021,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,1684.51,564.99,506.86,112.7,30.410000000000004,14928.07,18.21,0.04649651953529574
2022,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,3072.77,1219.99,962.5,125.42,123.53,15753.01,3.77,0.056621340146908186
2023,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,3495.41,1342.63,1116.7,121.42,264.75,12808.06,1.01,0.06969670709895406
2024,VITR.ST,Vitrolife AB,Healthcare Equipment & Supplies,Health Care,3670.34,1312.94,1259.04,112.89,274.6,14022.2,2.06,0.06678783764704876
