Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,219.01,7.82,0.0,0.0,3.32,93.12,0.0,2.2322809278350513
2005,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,484.78,26.6,0.0,0.0,15.71,415.82,0.0,1.0640902313501033
2006,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,683.48,37.81,14.37,14.37,30.47,518.2,0.0,1.1871864145117714
2007,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,847.86,67.0,17.48,17.48,50.64,543.92,0.0,1.3425136049419033
2008,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1014.64,82.76,16.38,16.38,54.63,699.79,0.0,1.2535903628231326
2009,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1050.19,69.79,22.89,22.89,35.64,482.57,0.0,1.957767784984562
2010,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1046.99,81.29,0.0,24.03,17.34,524.99,0.0,1.8522067086992133
2011,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,950.17,83.54,0.0,0.0,17.3,307.55,0.0,2.7615997398796943
2012,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,750.72,68.72,79.98,44.91,24.9,308.74,0.0,2.0147373194273497
2013,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,778.83,93.62,0.0,92.73,15.05,300.68,0.0,2.537215644539045
2014,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,814.21,79.4,0.0,115.4,18.32,331.9,0.0,2.5064477252184396
2015,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,724.04,81.86,76.22,53.0,11.93,392.52,0.0,1.5464944461428718
2016,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,803.08,103.99,84.75999999999999,53.69,9.669999999999998,297.95,0.0,2.2095989259942943
2017,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,882.05,102.71,88.56,53.29,15.36,434.52,0.0,1.67704593574519
2018,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1076.53,120.93,99.18,58.35,12.329999999999998,473.41,0.0,1.9062546207304445
2019,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1297.79,148.31,120.22,61.77,14.09,523.42,0.0,2.0575064002139776
2020,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1491.05,163.6,117.96,63.87,17.259999999999998,636.29,0.0,1.9740998601266722
2021,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1584.6,220.24,121.74,62.02,10.93,681.35,0.14,1.8983550749093894
2022,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,1723.55,287.79,139.16,55.6,19.46,744.74,0.56,1.7881926740909702
2023,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,2191.21,379.52,158.51,54.82,46.16,843.58,0.0,1.96998506365727
2024,DIGIA.HE,Digia Oyj,Software & IT Services,Information Technology,2389.83,398.92,155.67,44.6,52.44,985.11,0.0,1.8550212666605759
