Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,36940.0,21294.0,0.0,91.0,0.0,4262.0,65.0,3.6369308990062397
2006,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,50592.0,31299.0,0.0,105.0,0.0,7983.0,131.0,2.3906827705200886
2007,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,57957.0,36405.0,0.0,166.0,0.0,7099.0,168.0,2.988578505573139
2008,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,58252.0,34891.0,0.0,188.0,0.0,8450.0,156.0,2.736346734836161
2009,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,49856.0,27949.0,0.0,164.0,61.0,8976.0,147.0,2.4125835799627318
2010,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,33365.0,14589.0,0.0,361.0,0.0,9950.0,189.0,1.8874642469671565
2011,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,36474.0,16233.0,0.0,498.0,0.0,10797.0,169.0,1.8912091920481489
2012,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,41632.0,19835.0,0.0,0.0,562.0,11823.0,157.0,1.7725375626043405
2013,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,18448.0,10230.0,0.0,0.0,539.0,13214.0,161.0,0.5741308411214954
2014,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,21432.0,12742.0,0.0,0.0,349.0,9378.0,0.0,0.8894220516101514
2015,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,9983.0,4908.0,0.0,0.0,226.0,7386.0,0.0,0.656512320606553
2016,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,4975.0,0.0,0.0,0.0,236.0,5580.0,0.0,0.8492831541218638
2017,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,3606.0,1461.0,265.0,0.0,144.0,5277.0,0.0,0.3289747962857684
2018,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,3800.0,1513.0,306.0,0.0,90.0,4317.0,0.0,0.43803567292101
2019,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,5361.0,2586.0,323.0,0.0,111.0,4353.0,18.0,0.535575383207504
2020,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,819.0,450.0,101.0,0.0,113.0,3657.0,11.0,0.04225736095965103
2021,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,953.0,294.0,63.0,0.0,112.0,4091.0,18.0,0.11779021659771234
2022,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,269.0,35.0,0.0,0.0,124.0,4056.0,36.0,0.026881720430107527
2023,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,282.0,163.0,0.0,0.0,160.0,3970.0,0.0,-0.010327455919395465
2024,AKAST.OL,Akastor ASA,Oil & Gas Related Equipment and Services,Energy,922.0,196.0,0.0,0.0,103.0,5859.0,0.0,0.1063321385902031
