Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,592.07,0.0,0.0,0.0,2.08,3402.12,0.0,0.17341833915323387
2005,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,1834.46,0.0,0.0,0.0,1.64,6220.76,0.0,0.2946295950977051
2006,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,2271.57,0.0,0.0,0.0,0.21,8804.45,0.0,0.25797863580348573
2007,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,339.27,0.0,0.0,0.0,0.09,7522.21,0.0,0.04509047208200782
2008,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,3036.81,0.0,0.0,0.0,0.27,3806.17,0.0,0.7977941079878198
2009,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,2771.79,0.0,0.0,0.0,0.02,5753.52,0.0,0.48175204048999565
2010,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,880.32,0.0,126.75,0.0,0.01,5972.15,0.0,0.12617901425784686
2011,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,267.36,0.0,116.41,0.0,1.72,2068.14,0.0,0.07215662382624001
2012,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,397.22,0.0,0.0,0.0,26.64,2372.8,0.0,0.1561783546864464
2013,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,782.59,0.0,21.24,0.0,0.0,3159.65,0.0,0.2409602329371924
2014,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,669.59,0.0,20.2,0.0,0.0,3463.84,0.0,0.18747690424499977
2015,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,1211.11,0.0,0.0,0.0,0.0,4911.65,0.0,0.24657905184612094
2016,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,1167.94,0.0,21.85,0.0,0.0,5363.71,0.0,0.21367486310781159
2017,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,394.55,0.0,21.81,0.0,0.01,5829.07,0.0,0.0639433048496587
2018,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,508.54,0.0,45.95,0.0,0.14,5779.61,0.0,0.08001404939087586
2019,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,442.52,0.0,22.65,0.0,0.0199999999999999,5746.6,0.0,0.07306059235025929
2020,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,156.96,0.0,26.5,0.0,0.03,5938.5,0.0,0.021963458785888693
2021,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,1275.36,0.0,27.14,0.0,0.03,6506.62,0.0,0.19183385536576592
2022,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,1542.3,0.0,26.36,0.0,26.8,4430.4,0.0,0.33611863488624055
2023,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,254.36,0.0,29.1,0.0,0.12,4675.35,0.0,0.048154683606574905
2024,ORES.ST,Investment Oresund AB,Investment Holding Companies,Financials,449.6,0.0,33.97,0.0,0.14,4882.97,0.0,0.08508960734962533
