Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1997,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,8.34,0.0,47.36,0.0,2.53,153.65,0.0,-0.27041978522616333
1998,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,13.14,0.0,50.47,0.0,1.86,182.94,0.0,-0.21422324259319994
1999,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,8.29,0.0,52.75,0.0,1.32,175.87,0.0,-0.2603059077727867
2000,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,3.67,0.0,54.55,0.0,0.0,197.0,0.0,-0.25827411167512687
2001,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,132.53,0.0,62.77,0.0,0.0,206.56,0.0,0.33772269558481793
2002,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,6.11,0.0,62.52,0.0,0.0,220.02,0.0,-0.2563857831106263
2003,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,7.27,0.0,82.33,0.0,0.78,313.14,0.0,-0.24219199080283582
2010,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,5.36,0.0,86.84,0.0,25.07,397.6,0.0,-0.26798289738430586
2011,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,209.85,0.0,85.04,0.0,0.0,396.2,0.0,0.31501766784452295
2012,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,224.01,0.0,133.14,0.0,0.0,538.45,0.0,0.1687621877611663
2013,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,260.0,0.0,137.32,0.0,0.0,641.44,0.0,0.19125717136443002
2014,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,290.95,0.0,155.26,0.0,0.0,634.37,0.0,0.21389725239213708
2015,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,320.98,0.0,167.53,0.0,0.0,796.82,0.0,0.1925779975402224
2016,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,366.61,0.0,185.9,0.0,0.0,850.17,0.0,0.21255748850229955
2017,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,412.36,0.0,202.05,0.0,0.0,1077.23,0.0,0.19523221596130816
2018,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,488.49,0.0,246.9,0.0,0.0,1229.64,0.0,0.19647213818678635
2019,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,496.63,0.0,253.03,0.0,0.0,1352.69,0.0,0.18008560719751013
2020,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,541.03,0.0,279.04,0.0,0.0,1560.11,0.0,0.16793046644146886
2021,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,553.02,0.0,283.61,0.0,0.0,1679.17,0.0,0.1604423614047416
2022,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,590.34,0.0,317.64,0.0,0.0,1922.66,0.0,0.14183474977375096
2023,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,985.09,0.0,391.34,0.0,0.0,2379.99,0.0,0.2494758381337737
2024,SKJE.CO,Skjern Bank A/S,Banking Services,Financials,1056.22,0.0,437.03,0.0,0.0,2851.09,0.0,0.21717658860295536
