Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2007,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2627.37,2484.88,186.96,0.0,208.71,121.1,0.0,-2.0906688687035526
2008,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2448.59,2180.45,170.8,0.0,231.11,208.17,4.62,-0.6286479627802044
2009,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,1680.65,1520.49,167.24,0.0,173.49,267.41,3.72,-0.6659904842695382
2010,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2189.64,1826.09,170.74,0.0,62.9,416.48,4.43,0.30864080207170164
2011,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2664.5,2181.78,202.53,0.0,67.80000000000001,896.17,0.0,0.23699744468125447
2012,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2546.89,2163.07,189.33,0.0,13.58,882.23,0.0,0.20505990501343152
2013,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,1629.86,1321.38,252.25,0.0,11.82,1025.96,14.04,0.042701923076922874
2014,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2217.73,1800.14,343.46,0.0,21.22,1200.81,19.07,0.043373118667409866
2015,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2575.27,2087.56,357.48999999999995,0.0,15.68,1290.94,12.24,0.08789269325803041
2016,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2627.71,2106.49,341.23,0.0,11.39,1273.5,13.18,0.13103491155532085
2017,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2765.6,2225.26,358.29,0.0,9.68,1440.93,14.01,0.11847223940506114
2018,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2933.02,2371.14,162.95,0.0,11.24,1467.69,9.76,0.2624048191140141
2019,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,2878.3,2372.99,195.42,0.0,23.27,1388.68,15.0,0.20419183859569165
2020,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,3270.03,2689.71,446.24,0.0,48.1,1569.43,14.62,0.05427858969098208
2021,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,3738.23,3026.67,475.05,0.0,40.09,1617.3,26.31,0.11950523542689565
2022,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,4250.95,3466.13,603.34,0.0,25.65,1693.34,24.47,0.09071433976982302
2023,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,5729.81,4766.38,708.63,0.0,73.65,1815.2,35.24,0.09789563563260645
2024,BULTEN.ST,Bulten AB,Automobiles & Auto Parts,Consumer Discretionary,5905.7,4817.52,850.2099999999999,0.0,115.94,2063.39,47.29,0.05781549074231976
