Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2021,ZAP.OL,Zaptec ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,488.97,273.84,70.19,5.32,0.76,394.51,0.0,0.378951103901042
2022,ZAP.OL,Zaptec ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,736.94,450.64,165.7,7.72,2.03,324.82,0.0,0.3887999507419496
2023,ZAP.OL,Zaptec ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1402.41,891.29,252.34,8.89,0.0,664.82,0.0,0.40262025811497865
2024,ZAP.OL,Zaptec ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1266.99,775.74,193.9,11.31,11.37,678.58,0.0,0.4381060449762739
