Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,ARJOb.ST,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,6951.83,3684.43,2222.9600000000005,106.56,176.37,10162.04,0.0,0.09590889230902451
2015,ARJOb.ST,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,7758.79,4322.55,2639.81,112.82,226.59,10703.21,0.0,0.06378086574027791
2016,ARJOb.ST,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,7667.11,4287.22,2380.26,130.6,227.81,10107.18,0.0,0.08928504291008957
2017,ARJOb.ST,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,7444.64,4125.15,2631.96,129.76,217.88,5077.28,0.0,0.11805730627422575
2018,ARJOb.ST,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,7694.96,4265.61,2699.84,132.04,200.41,5295.99,0.0,0.1248378490140654
2019,ARJOb.ST,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,8305.46,4689.21,2819.67,129.35,214.96,5545.34,0.0,0.1282103531974593
2020,ARJOb.ST,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,9291.17,5068.28,3148.23,116.68,283.51,5878.85,0.0,0.15442305893159378
2021,ARJOb.ST,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,9090.02,4871.73,3008.63,100.22,155.35,6707.91,0.0,0.17211471233215722
2022,ARJOb.ST,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,9481.49,5507.99,3156.37,109.27,209.03000000000003,6995.48,0.0,0.10254764505080426
2023,ARJOb.ST,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,10928.14,6214.51,3630.76,148.3,495.65,7633.29,0.0,0.09635687888184508
2024,ARJOb.ST,Arjo AB (publ),Healthcare Equipment & Supplies,Health Care,11483.94,6494.55,3820.8600000000006,152.55,470.87,8572.26,0.0,0.09918154605669915
