Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,SAMPO.CO,Sampo Oyj,Insurance,Other,18299.39,0.0,0.0,0.0,0.0,28338.25,214.18,0.6409048196598328
2005,SAMPO.CO,Sampo Oyj,Insurance,Other,52269.15,24140.24,8698.18,0.0,0.0,34508.35,207.59,0.5597062905397349
2006,SAMPO.CO,Sampo Oyj,Insurance,Other,44153.07,24373.08,8486.33,0.0,683.73,42505.52,172.72,0.24860280086526526
2007,SAMPO.CO,Sampo Oyj,Insurance,Other,44059.81,25594.75,8307.279999999999,0.0,536.73,61312.33,0.0,0.15691868177249174
2008,SAMPO.CO,Sampo Oyj,Insurance,Other,38270.49,27630.19,8441.41,0.0,543.54,44958.39,0.0,0.03681960141366271
2009,SAMPO.CO,Sampo Oyj,Insurance,Other,49361.08,27097.98,8770.85,0.0,759.27,63140.86,0.0,0.20165990770477313
2010,SAMPO.CO,Sampo Oyj,Insurance,Other,50170.76,28274.57,8595.220000000001,0.0,776.29,69202.75,0.0,0.18098529321450377
2011,SAMPO.CO,Sampo Oyj,Insurance,Other,41602.3,29010.18,8384.36,0.0,638.96,69011.36,0.0,0.05171322518495509
2012,SAMPO.CO,Sampo Oyj,Insurance,Other,47944.07,26457.05,8654.6,0.0,560.53,73545.04,0.0,0.16686223843239464
2013,SAMPO.CO,Sampo Oyj,Insurance,Other,51466.48,28712.22,9190.72,0.0,452.9,88742.38,0.0,0.14773820580426175
2014,SAMPO.CO,Sampo Oyj,Insurance,Other,54100.61,31512.73,9702.009999999998,0.0,242.34,98740.86,0.0,0.12804759853215783
2015,SAMPO.CO,Sampo Oyj,Insurance,Other,58730.64,35036.24,8792.6,0.0,608.24,109545.9,0.0,0.13048010012241446
2016,SAMPO.CO,Sampo Oyj,Insurance,Other,58069.62,33688.18,10449.19,0.0,167.19,108362.02,0.0,0.12702845517276257
2017,SAMPO.CO,Sampo Oyj,Insurance,Other,64891.72,37535.5,11308.23,0.0,485.17,126490.25,6497.79,0.11702420759039686
2018,SAMPO.CO,Sampo Oyj,Insurance,Other,77262.9,48151.29,14229.35,0.0,172.83,122716.46,6222.02,0.11408099428502641
2019,SAMPO.CO,Sampo Oyj,Insurance,Other,111483.66,53812.23,15259.6,0.0,127.98,117181.79,6248.78,0.3425719414566424
2020,SAMPO.CO,Sampo Oyj,Insurance,Other,106299.27,58366.48,18379.6,0.0,1201.0,119617.08,8800.0,0.22078207976695938
2021,SAMPO.CO,Sampo Oyj,Insurance,Other,136684.77,63398.73,21898.42,0.0,1483.61,128026.83,6767.76,0.3702226476596723
2022,SAMPO.CO,Sampo Oyj,Insurance,Other,81375.94,68223.76,4400.88,0.0,1019.47,100837.69,5871.19,0.0724572313007128
2023,SAMPO.CO,Sampo Oyj,Insurance,Other,96016.14,80718.81,5213.18,0.0,1083.7,81236.94,4742.46,0.10468147021263233
2024,SAMPO.CO,Sampo Oyj,Insurance,Other,109805.28,89285.05,7959.43,0.0,1220.06,83062.92,0.0,0.13653192062113872
