PortfolioStrategy,Method,MethodLabel,annualized_return,annualized_excess_return,volatility_ann,excess_volatility_ann,sharpe_ratio,max_drawdown,n_obs
Q5,Method1_ObservedQuality,Observed Quality,0.13818654686660659,0.11904541211483402,0.12586396977351108,0.12617382610939262,0.9435032271401655,-0.2075890820928208,141
Q5,Method2_LatentQuality,Latent Quality,0.1371020718276959,0.11796093707592337,0.12495807789208203,0.1252306567396036,0.9419493608598061,-0.21386095926852977,141
Q5,Method3_ConservativeQuality,Conservative Quality,0.13697565768494085,0.11783452293316832,0.12458067631308443,0.12486843718868999,0.9436693978567806,-0.2067999188863835,141
Q5,Method4_ProbabilisticQuality,Probabilistic Quality,0.13589859009797958,0.11675745534620699,0.12557227310893002,0.12587629956255825,0.92755709972377,-0.21112230256109144,141
