PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.002722088778085388,-0.00022684073150711564,-0.0639387141030646,0.949064976042882
LongShort,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.015856258113620347,0.0013213548428016955,0.36697323690586797,0.713918156866586
LongShort,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.002597118432185991,-0.00021642653601549922,-0.06389622084690705,0.9490987809069393
LongShort,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.004571817386340283,-0.0003809847821950236,-0.1259353260269493,0.8998754752706946
LongShort,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,0.016251585531772104,0.001354298794314342,0.42883238716335437,0.6683821585233987
LongShort,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.0031168455115600895,-0.0002597371259633408,-0.08613624938279874,0.9314210171206809
LongShort,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,0.0007801976407655811,6.501647006379842e-05,0.01844691589779974,0.9852958494201067
LongShort,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,0.00047877215946881546,3.989767995573462e-05,0.011686045248273791,0.990684663724466
LongShort,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.0017982083319564683,-0.0001498506943297057,-0.04437861934522764,0.9646351661381305
LongShort,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.0032199884450616577,-0.0002683323704218048,-0.1069629981604858,0.914897767760241
LongShort,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,0.015048606448309501,0.0012540505373591251,0.4849621163072109,0.6280964430440543
LongShort,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.004808191435468682,-0.00040068261962239015,-0.16789912302113383,0.8667883329490891
LongShort,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,0.002308926121860025,0.00019241051015500207,0.05593391423309325,0.9554361302008427
LongShort,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.00036095729591720943,-3.0079774659767453e-05,-0.009168288394462603,0.9926916877259966
LongShort,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.003026199542042061,-0.00025218329517017173,-0.07894960005494105,0.9371316275503143
