PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0009001014360422999,-7.500845300352499e-05,-0.05140207948180259,0.9590420418247021
Q5,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.003108832123369404,-0.000259069343614117,-0.18124665940320486,0.8563060434501046
Q5,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.0020641195793627692,-0.00017200996494689744,-0.11635910489849094,0.9074519561434253
Q5,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.0011502984771236818,-9.585820642697349e-05,-0.07182267188424406,0.942795426770803
Q5,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.004271559391569077,-0.0003559632826307564,-0.2807774821753637,0.7790929689229213
Q5,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.0024195529724275328,-0.00020162941436896106,-0.1560476222951996,0.8761103904768381
Q5,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0009618018341178702,-8.015015284315585e-05,-0.04973875494544572,0.9603670767374499
Q5,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0018981638364530817,-0.00015818031970442348,-0.10119672319342665,0.9194688528866815
Q5,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.0019671802159818425,-0.00016393168466515354,-0.1000489172236857,0.9203791909516505
Q5,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.003036015219753538,-0.0002530012683127948,-0.18282400512509242,0.8550733156256738
Q5,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.004508508486897503,-0.0003757090405747919,-0.28468264748824296,0.7761055125667151
Q5,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.002359796166267955,-0.0001966496805223296,-0.1439276040414322,0.8856650025195325
Q5,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.002530413738311074,-0.00021086781152592285,-0.13334998832142742,0.8940166706341395
Q5,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0019269741398202783,-0.00016058117831835653,-0.10304582688824072,0.9180036640185552
Q5,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.0017838739557003158,-0.00014865616297502632,-0.09043090938739905,0.9280123441571053
