Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2012,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,0.0,0.0,0.0,0.0,0.0,380.93,16.26,0.0,0.0,0.0,
2013,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,8299.56,7249.03,488.26,0.0,319.49,487.25,26.39,0.4726656802429712,0.0,0.0,
2014,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,9393.41,8007.28,518.08,0.0,337.12,281.8,42.17,1.6388245825230732,0.0,0.0,
2015,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,12496.29,10532.45,557.41,0.0,312.65,4889.55,62.79,0.2208612494295626,0.0,0.0,
2016,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,13248.55,11032.28,598.99,0.0,167.91,5356.1,4.74,0.2703624805067859,0.0,0.0,14498.02
2017,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,14020.68,11339.33,826.0,0.0,85.21,6637.29,5.0,0.2664954405784752,0.0,30.02,12420.27
2018,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,13118.05,10724.44,922.42,0.0,69.3,7179.4,3.9,0.1951596063090778,0.0,76.79,12017.85
2019,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,14399.85,12446.55,913.83,0.0,92.13,7066.23,4.69,0.1339769082382489,6.51,71.65,10144.69
2020,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,17396.12,15401.35,925.22,0.0,123.84,8267.98,4.18,0.1143244327962706,30.7,48.1,8914.67
2021,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,14778.55,12877.36,886.95,0.0,123.28,8104.05,4.87,0.1098740646103304,29.06,41.09,8261.89
2022,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,13289.67,11685.83,813.32,0.0,169.13,7510.36,4.71,0.0826858565522344,0.95,23.75,3017.35
2023,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,13206.32,11793.03,762.38,0.0,481.71,6640.62,5.03,0.0254602634806225,0.0,5.97,1434.74
2024,BONAVb.ST,Bonava AB (publ),Real Estate Operations,Real Estate,8333.28,7641.72,669.18,0.0,466.8,7385.84,5.14,-0.0601300504128004,0.0,0.0,2714.55
