Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
1997,NOLAb.ST,Nolato AB,Chemicals,Materials,1443.81,1113.25,166.53,0.0,10.84,476.88,0.0,0.3212338533803052,0.0,0.0
2004,NOLAb.ST,Nolato AB,Chemicals,Materials,2203.2,1840.74,174.35,0.0,0.0,603.75,0.0,0.31156935817805353,0.0,0.0
2005,NOLAb.ST,Nolato AB,Chemicals,Materials,1948.59,1598.77,156.32999999999998,0.0,12.09,706.5,0.0,0.2567586694975229,0.0,0.0
2006,NOLAb.ST,Nolato AB,Chemicals,Materials,2351.19,2113.63,175.76999999999998,187.96,10.44,718.4,0.0,0.3331152561247216,0.0,0.0
2007,NOLAb.ST,Nolato AB,Chemicals,Materials,2098.4,1762.1,165.54,0.0,0.0,740.92,0.0,0.2304702262052586,0.0,0.0
2008,NOLAb.ST,Nolato AB,Chemicals,Materials,2415.41,2039.93,177.05,182.18,18.82,940.8,0.0,0.38455569727891137,0.0,0.0
2009,NOLAb.ST,Nolato AB,Chemicals,Materials,2141.45,1870.68,167.07,134.15,9.05,878.7,0.0,0.26038465915557046,0.0,0.0
2010,NOLAb.ST,Nolato AB,Chemicals,Materials,2834.36,2423.7,187.28,157.88,9.24,1022.97,0.0,0.36366657868754737,0.0,0.0
2011,NOLAb.ST,Nolato AB,Chemicals,Materials,2571.22,2254.25,186.56,177.92,8.64,998.73,0.0,0.30007109028466133,0.0,0.0
2012,NOLAb.ST,Nolato AB,Chemicals,Materials,3329.39,2881.63,204.54,213.14,10.31,1001.56,0.0,0.445355245816526,0.0,0.0
2013,NOLAb.ST,Nolato AB,Chemicals,Materials,4081.19,3490.94,229.24,190.43,9.93,1270.43,0.0,0.4262415087804917,0.0,0.0
2014,NOLAb.ST,Nolato AB,Chemicals,Materials,3889.27,3233.41,241.59,208.52,9.18,1501.97,0.0,0.4085367883512988,0.0,0.0
2015,NOLAb.ST,Nolato AB,Chemicals,Materials,4518.55,3732.63,266.76,331.77,7.65,1840.91,0.0,0.45807779848009955,0.0,0.0
2016,NOLAb.ST,Nolato AB,Chemicals,Materials,4366.76,3665.64,279.85,384.93,5.890000000000001,1754.39,0.0,0.4561756507960033,0.0,0.0
2017,NOLAb.ST,Nolato AB,Chemicals,Materials,6507.29,5463.41,310.84,479.33,12.59,2160.4,0.0,0.5553508609516757,0.0,0.0
2018,NOLAb.ST,Nolato AB,Chemicals,Materials,7587.27,6410.13,314.65,565.63,22.47,2529.43,0.0,0.5557180866835613,0.0,0.0
2019,NOLAb.ST,Nolato AB,Chemicals,Materials,7369.29,6207.92,332.21000000000004,444.82,42.81,2781.11,0.0,0.4426901488973826,0.0,0.0
2020,NOLAb.ST,Nolato AB,Chemicals,Materials,9578.77,8037.4,441.12,575.2,48.11,3862.5,0.0,0.42131779935275104,0.0,0.0
2021,NOLAb.ST,Nolato AB,Chemicals,Materials,11635.62,9814.61,536.1800000000001,752.66,51.11,4645.36,0.0,0.4276051802228461,0.0,0.0
2022,NOLAb.ST,Nolato AB,Chemicals,Materials,10236.86,8880.05,571.99,642.3,61.760000000000005,5075.3,0.0,0.2690205505093297,0.0,0.0
2023,NOLAb.ST,Nolato AB,Chemicals,Materials,9500.91,8171.22,685.75,543.42,79.61999999999999,5205.98,0.0,0.2127822235198752,0.0,0.0
2024,NOLAb.ST,Nolato AB,Chemicals,Materials,9828.26,8187.85,741.39,592.91,77.29,5899.21,0.0,0.23980160055329441,0.0,0.0
