Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2012,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,135.98,83.7,0.0,0.0,-5.98,-26.52,0.0
2013,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,169.97,116.98,0.0,0.0,-15.74,-21.36,0.0
2014,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,145.63,99.31,0.0,0.0,-23.150000000000002,45.11,0.0
2015,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,200.3,136.4,0.0,0.0,-9.1,49.83,0.0
2016,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,171.6,123.6,0.0,0.0,-8.7,45.4,0.0
2017,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,247.0,171.2,0.0,0.0,-10.4,57.9,0.0
2018,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,329.6,229.8,15.6,0.0,-1.1,93.3,0.0
2019,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,380.8,259.3,20.9,0.0,-4.5,230.7,1.0
2020,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,459.8,295.6,23.1,0.0,-8.7,320.0,0.9
2021,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,454.1,282.5,29.3,0.0,-11.3,522.6,1.1
2022,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,782.8,487.2,65.0,0.0,-17.6,529.5,1.1
2023,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,918.5,686.4,83.1,0.0,-45.5,392.6,3.8
2024,WSTEP.OL,OBX,Vow ASA,Professional & Commercial Services,Industrials,1018.2,721.7,80.3,0.0,-63.6,500.3,4.2
