Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,79.57,1.77,83.39,59.09,0.07,68.59,0.0,0.7789765271905525,0.0,0.0
2005,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,53.86,2.55,98.95,58.07,0.01,287.79,0.0,0.03620695646130859,0.0,0.0
2006,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,114.82,9.7,139.04999999999998,82.24,0.02,295.33,0.0,0.16351200352148446,0.0,0.0
2007,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,66.53,12.47,209.66,135.19,0.02,564.52,0.0,-0.03619003755402819,0.0,0.0
2008,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,199.58,14.92,284.16,203.67,0.0,506.67,0.0,0.20559733159650262,0.0,0.0
2009,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,194.31,19.46,246.04,177.41,0.19,443.93,0.0,0.23884396188588292,0.0,0.0
2010,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,176.78,22.1,197.52,131.42,7.51,406.27,0.0,0.19954709921973068,0.0,0.0
2011,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,172.41,25.04,254.0,167.91,10.64,269.94,0.0,0.18759724383196266,0.0,0.0
2012,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,280.41,23.96,310.03,185.78,10.55,163.67,0.0,0.7432638846459344,0.0,0.0
2013,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,387.5,26.48,441.88,214.93,13.1,152.17,0.0,0.7949661562725899,0.0,0.0
2014,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,523.88,98.69,463.35,181.72,25.52,436.14,0.0,0.2706470399413033,0.0,0.0
2015,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,617.84,143.61,584.75,165.02,21.99,282.68,0.0,0.11500636762416869,0.0,0.0
2016,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,693.16,146.9,524.85,129.91,23.37,294.26,0.0,0.4348195473390877,0.0,0.0
2017,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,623.32,159.2,407.48,129.95,21.21,329.31,0.0,0.5022015729859404,0.0,0.0
2018,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,733.35,160.89,491.55,156.2,15.45,464.61,0.0,0.47708831062611656,0.0,0.0
2019,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,786.16,98.27,477.2000000000001,168.71,18.15,662.37,0.0,0.5453900388000662,0.0,0.0
2020,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,679.18,67.14,628.72,230.18,19.46,583.19,0.0,0.33272175448824554,0.0,0.0
2021,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,566.25,79.07,705.75,272.9,31.18,340.61,0.0,0.06796629576348312,0.0,0.0
2022,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,593.18,97.48,683.44,302.15,29.94,182.51,0.0,0.4628239548517882,0.0,0.0
2023,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,635.78,88.48,669.4200000000001,301.67,41.01,59.3,0.0,2.3362563237774014,0.0,0.0
2024,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,600.03,73.33,708.44,345.78,61.01,-129.85,0.0,-0.7934539853677309,0.0,0.0
