Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2019,STORb.ST,STX,Storskogen Group AB (publ),Consumer Goods Conglomerates,Other,5735.19,4690.14,730.5,0.0,-32.57,2723.91,189.41
2020,STORb.ST,STX,Storskogen Group AB (publ),Consumer Goods Conglomerates,Other,9142.76,7295.38,1194.4,0.0,-77.78999999999999,5125.98,368.6
2021,STORb.ST,STX,Storskogen Group AB (publ),Consumer Goods Conglomerates,Other,17534.62,13822.44,2584.6899999999996,0.0,-253.56,14999.02,1162.31
2022,STORb.ST,STX,Storskogen Group AB (publ),Consumer Goods Conglomerates,Other,32542.45,26105.22,4676.610000000001,0.0,-591.94,18444.09,32.0
2023,STORb.ST,STX,Storskogen Group AB (publ),Consumer Goods Conglomerates,Other,35835.93,28554.48,5314.77,0.0,-1119.68,20573.24,2.01
2024,STORb.ST,STX,Storskogen Group AB (publ),Consumer Goods Conglomerates,Other,34763.01,28209.48,5403.31,0.0,-1061.74,21390.56,0.0
