Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2014,MTRS.ST,STX,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3872.74,2686.85,1263.04,121.25,-312.32,501.3,1.92
2015,MTRS.ST,STX,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5162.01,3422.86,1367.24,121.43,-345.15,509.68,8.37
2016,MTRS.ST,STX,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5931.01,3860.07,1534.8,135.51,-384.92,716.93,10.43
2017,MTRS.ST,STX,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6394.96,4316.89,1678.1399999999999,161.71,-214.97,3751.42,0.0
2018,MTRS.ST,STX,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6004.63,3895.71,1621.0299999999997,178.87,-123.61,3629.22,-3.9
2019,MTRS.ST,STX,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6656.47,4487.27,1653.6499999999999,183.32,-160.99,3401.84,0.0
2020,MTRS.ST,STX,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7179.73,4774.54,1578.21,190.37,-151.47000000000003,3911.58,5.22
2021,MTRS.ST,STX,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7364.22,5005.02,1565.4500000000003,162.36,-101.22,4247.86,2.92
2022,MTRS.ST,STX,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,9868.2,7000.67,2009.56,224.23,-151.07,4991.53,2.82
2023,MTRS.ST,STX,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,13864.2,9463.09,2734.03,358.3,-358.3,5292.56,1.01
2024,MTRS.ST,STX,Munters Group AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,13817.94,8944.49,3022.52,414.93,-396.63,6059.6,14.39
