Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2012,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,233.73,0.0,163.16,0.0,0.01,98.34,0.0,0.7175106772422207,0.0,12.34,
2013,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,302.74,0.0,241.3,0.0,0.09,117.19,0.0,0.523508831811588,0.0,27.08,
2014,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,405.56,0.0,296.16,0.0,0.0,214.36,0.0,0.5103564097779437,0.0,32.53,
2015,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,683.01,0.0,494.43,0.0,0.09,420.6,0.0,0.4481455064194009,0.0,53.15,11538.28
2016,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,1072.42,0.0,747.3800000000001,0.0,2.27,580.18,0.0,0.5563273466855114,0.0,89.43,8851.9
2017,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,1664.37,0.0,1040.36,0.0,2.08,1081.79,0.0,0.5749082539124969,0.0,128.33,20894.3
2018,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,2356.37,0.0,1493.94,0.0,1.65,1607.72,0.0,0.5354041748563182,0.0,171.47,17884.49
2019,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,3600.79,0.0,2050.49,0.0,2.42,2764.19,0.0,0.5599759784964131,0.0,250.81,48024.85
2020,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,6017.16,0.0,2803.41,0.0,11.42,28559.87,0.0,0.1121269109418215,0.0,348.64,185085.19
2021,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,10860.57,0.0,4214.79,0.0,0.0,31946.14,0.0,0.2080307667843439,0.0,819.5,
2022,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,14703.96,0.0,5538.1900000000005,0.0,52.22,36278.51,0.0,0.2512107029753977,0.0,1013.19,205594.75
2023,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,20517.37,0.0,7481.790000000001,0.0,58.2,44809.67,0.0,0.2896111486650091,0.0,1422.31,260953.47
2024,EVOG.ST,Evolution AB (publ),Hotels & Entertainment Services,Consumer Discretionary,25727.47,0.0,9218.91,0.0,77.38000000000001,46736.4,0.0,0.3515713662156263,0.0,1638.65,185726.87
