Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2005,NESTE.HE,Neste Oyj,Oil & Gas,Energy,79885.46,67623.12,7288.52,0.0,0.0,12814.88,55.89,0.38644307994005106,0.0,1225.43
2006,NESTE.HE,Neste Oyj,Oil & Gas,Energy,102431.27,89955.15,7834.780000000001,209.14,0.0,17181.51,65.8,0.28123110212549146,0.0,1230.72
2007,NESTE.HE,Neste Oyj,Oil & Gas,Energy,96955.62,82343.78,8723.84,224.3,0.0,19211.14,31.71,0.3176400585152405,0.0,1562.12
2008,NESTE.HE,Neste Oyj,Oil & Gas,Energy,123887.01,112472.57,10269.7,304.71,0.0,21076.37,77.67,0.06851882666384229,0.0,1754.17
2009,NESTE.HE,Neste Oyj,Oil & Gas,Energy,84095.36,71275.1,10228.289999999999,322.91,0.0,18329.34,99.53,0.1581692203591428,0.0,1946.17
2010,NESTE.HE,Neste Oyj,Oil & Gas,Energy,95171.59,83975.4,9379.51,0.0,0.0,18799.85,93.45,0.09615472151503454,0.0,2072.78
2011,NESTE.HE,Neste Oyj,Oil & Gas,Energy,120154.99,108794.03,11103.820000000002,327.27,0.0,18908.49,108.31,0.03073124815952238,0.0,2376.61
2012,NESTE.HE,Neste Oyj,Oil & Gas,Energy,133428.75,120970.02,10747.24,0.0,22.42,18525.72,117.44,0.09059998412286308,0.0,2481.28
2013,NESTE.HE,Neste Oyj,Oil & Gas,Energy,134604.63,121790.72,8425.48,0.0,62.47,24247.19,133.41,0.17743451760826248,0.0,2522.18
2014,NESTE.HE,Neste Oyj,Oil & Gas,Energy,125440.87,116424.11,8298.11,0.0,83.57,23871.71,162.7,0.026423781569840668,0.0,2757.68
2015,NESTE.HE,Neste Oyj,Oil & Gas,Energy,99563.02,85323.12,9204.06,366.73,53.67,29606.48,192.0,0.17950244441998414,0.0,3202.19
2016,NESTE.HE,Neste Oyj,Oil & Gas,Energy,108569.38,88414.06,10226.27,380.81,55.73,33896.05,199.76,0.30074457829275814,0.0,3399.47
2017,NESTE.HE,Neste Oyj,Oil & Gas,Energy,123317.59,101951.38,10655.11,410.53,354.55,42649.11,0.0,0.2524573197424282,0.0,3461.51
2018,NESTE.HE,Neste Oyj,Oil & Gas,Energy,143234.5,119624.52,13854.89,460.87,48.01,45714.01,19.82,0.22232885371725913,0.0,5895.29
2019,NESTE.HE,Neste Oyj,Oil & Gas,Energy,155943.24,120481.9,13497.36,531.62,492.24,58246.47,19.68,0.3776353852107956,0.0,4942.14
2020,NESTE.HE,Neste Oyj,Oil & Gas,Energy,126008.54,99221.94,17682.59,654.12,482.54,62071.39,41.9,0.1493334196272648,0.0,7291.79
2021,NESTE.HE,Neste Oyj,Oil & Gas,Energy,153929.14,119409.91,14409.26,680.83,518.25,69890.15,40.05,0.28989692579171816,0.0,5934.42
2022,NESTE.HE,Neste Oyj,Oil & Gas,Energy,259480.43,218509.84,17209.87,857.97,575.35,87250.08,52.42,0.27540265169955036,0.0,6439.82
2023,NESTE.HE,Neste Oyj,Oil & Gas,Energy,261526.21,217858.65,25130.519999999997,1072.3,1380.2900000000002,94658.99,0.0,0.19257600361043362,0.0,9878.81
2024,NESTE.HE,Neste Oyj,Oil & Gas,Energy,239770.57,213661.32,26353.26,999.29,1812.67,87275.49,0.0,-0.01211554355065778,0.0,11387.21
