Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2012,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2036.41,1619.21,201.35,1.84,0.0,671.58,0.0,0.32414604365823885,0.0,0.0
2013,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2308.9,1838.7,212.63,0.56,0.25,855.63,0.0,0.3013919568037587,0.0,0.0
2014,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2702.66,2164.78,241.59,1.22,0.01,830.7,0.0,0.35813169615986473,0.0,0.0
2015,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,3118.77,2498.37,300.41,2.77,0.0,952.98,0.0,0.33868496715565916,0.0,0.0
2016,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,3449.55,2773.78,310.3,0.0,0.0,1034.99,0.0,0.35311452284563133,0.0,0.0
2017,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,3577.25,2933.72,314.45000000000005,0.0,11.28,1287.87,0.0,0.24676403674283912,0.0,0.0
2018,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,3874.6,3177.27,301.24,0.0,11.32,1439.54,0.0,0.2672867721633299,0.0,0.0
2019,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,4032.91,3406.48,311.23,0.0,11.87,1540.37,0.0,0.1969202204665112,0.0,0.0
2020,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,4072.06,3515.21,319.43,0.0,10.07,1596.63,0.0,0.1423936666604034,0.0,0.0
2021,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,1871.0,1697.43,194.08,0.0,13.669999999999998,1337.06,0.0,-0.025563549878090796,0.0,0.0
2022,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2035.8,1482.06,563.24,0.0,21.72,1147.93,0.0,-0.027196780291481187,0.0,0.0
2023,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2646.36,1964.86,503.85,0.0,52.07,1240.97,0.0,0.10119503291779834,0.0,0.0
2024,NNIT.CO,NNIT A/S,Software & IT Services,Information Technology,2884.26,2137.87,564.08,0.0,37.39,1372.94,0.0,0.10555450347429625,0.0,0.0
