Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2012,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,353.15,82.92,245.71000000000006,0.0,8.53,210.73,6.61,0.07357136284163016,0.0,10.3
2013,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,815.41,250.95,510.5,0.0,15.45,309.54,9.56,0.12068317141961778,0.0,34.91
2014,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,1243.9,490.21,711.4599999999999,0.0,18.32,84.54,9.06,0.2554487179487193,0.0,48.88
2015,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,1908.14,732.68,1149.74,0.0,19.8,884.43,12.71,0.006598747129767959,0.0,71.14
2016,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,3706.83,1560.3,2021.78,0.0,14.239999999999998,887.76,29.42,0.1204888898580429,0.0,118.51
2017,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,3955.87,1637.81,2163.51,0.0,17.380000000000003,987.4,54.77,0.1316196014085991,0.0,132.32
2018,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,4683.24,1816.36,2779.97,0.0,37.35,1200.81,91.15,0.03836032075296473,0.0,303.27
2019,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,5105.53,1971.07,3050.19,0.0,39.85,995.07,48.86,0.04255074573965685,0.0,370.69
2020,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,5454.71,2122.95,3162.67,0.0,49.72,1141.56,54.72,0.09978433142742514,0.0,364.84
2021,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,5871.15,2129.03,3495.79,0.0,40.2,1192.38,35.14,0.16792394421272114,0.0,352.62
2022,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,6969.55,2697.3,4231.66,0.0,81.5,1299.84,-11.45,-0.031752807767834165,0.0,459.25
2023,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,8213.15,2911.52,5147.299999999999,0.0,145.43,1655.8,-38.53,0.005503100904610808,0.0,592.11
2024,PIHLIS.HE,Pihlajalinna Oyj,Healthcare Providers & Services,Other,8185.4,2328.21,5324.07,0.0,126.99,2008.85,-20.82,0.20428766165500514,0.0,602.52
