Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2007,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0
2008,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,9.2,0.1,0.0,0.0,5.47,129.74,4.13,0.027115858668857844,0.0,0.0
2009,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,19.39,1.74,0.0,0.0,14.06,112.15,3.66,0.030999050168379255,0.0,0.0
2010,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,17.25,1.21,0.0,0.0,9.16,104.67,3.67,0.06350378438249953,0.0,0.0
2011,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,20.77,1.75,2.15,0.0,9.9,89.44,3.18,0.07525372489743036,0.0,0.0
2012,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,20.13,1.38,2.35,0.0,8.96,92.11,3.3,0.07797924745833767,0.0,0.0
2013,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,20.89,2.3,2.37,0.0,9.01,116.05,3.96,0.06007832680609949,0.0,0.0
2014,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,23.47,2.09,2.58,0.0,10.1,138.84,4.54,0.06067791881712929,0.0,0.0
2015,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,85.03,15.35,25.0,0.0,19.9,422.49,292.84,0.034641354339955,0.0,0.0
2016,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,133.9,26.5,22.67,0.0,26.12,461.64,302.34,0.07671666797560145,0.0,0.0
2017,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,143.31,44.6,18.69,0.0,22.45,1130.6,489.14,0.03554274142763655,0.0,0.0
2018,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,210.75,64.9,19.15,0.0,42.22,1297.92,556.93,0.04554546189718845,0.0,0.0
2019,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,216.49,65.2,21.62,0.0,37.79,1555.54,637.65,0.04189331521664791,0.0,0.0
2020,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,257.9,69.26,26.51,0.0,43.36,1964.67,791.61,0.04309068744829988,0.0,0.0
2021,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,249.63,67.77,23.16,0.0,39.28,2216.5,890.72,0.03843306878817721,0.0,0.0
2022,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,256.07,78.35,23.0,0.0,38.06,1714.58,1048.48,0.04222130536434243,0.0,0.0
2023,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,302.38,88.59,28.89,0.0,94.12,1836.71,1140.09,0.030495834453103995,0.0,0.0
2024,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,314.39,102.43,35.07,0.0,114.7,1997.12,1179.88,0.01957507082152974,0.0,0.0
