Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,137.54,0.0,207.23,158.32,10.92,461.63,0.0,0.16833827957455103,0.0,0.0
2005,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,189.78,0.0,213.76,171.61,0.0,436.87,0.0,0.3379266143246275,0.0,0.0
2006,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,71.57,0.0,272.99,185.91,11.04,725.82,0.0,-0.036579317186079215,0.0,0.0
2007,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,123.91,0.0,396.54,215.59,10.29,1193.13,0.0,-0.05643140311617343,0.0,0.0
2008,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,73.77,0.0,478.17,239.51,10.73,1101.24,0.0,-0.1594747738912499,0.0,0.0
2009,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,99.17,0.0,516.35,254.47,13.58,1308.61,0.0,-0.13471546144382207,0.0,0.0
2010,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,0.0,0.0,180.19,0.0,11.46,1038.97,0.0,-0.1844615340192691,0.0,0.0
2011,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,0.0,0.0,400.22,0.0,9.79,333.67,0.0,-1.2287889231875806,0.0,0.0
2012,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,121.25,0.0,412.36,0.0,6.79,79.79,0.0,-3.7335505702468983,0.0,0.0
2013,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,30.12,0.0,40.19,0.0,2.43,98.32,0.0,-0.12713588283157035,0.0,0.0
2014,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,0.0,0.0,14.87,0.0,2.25,94.35,0.0,-0.18145204027556966,0.0,0.0
2015,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,0.0,0.0,7.78,0.0,0.3,93.13,0.0,-0.08676044239235478,0.0,0.0
2016,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,0.0,0.0,9.53,0.0,0.49,87.28,0.0,-0.11480293308890925,0.0,0.0
2017,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,0.0,0.0,4.02,0.0,0.5,97.03,0.0,-0.04658353086674224,0.0,0.0
2018,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,0.0,0.0,6.83,0.0,0.52,93.56,0.0,-0.07855921333903378,0.0,0.0
2019,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,7031.87,5599.03,1158.57,0.0,46.370000000000005,316.8,63.28,0.5996106082929914,0.0,180.18
2020,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,7672.45,5890.53,1406.81,0.0,51.8,467.87,85.46,0.5842987005945821,0.0,242.6
2021,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,9979.44,7803.54,1435.16,0.0,62.46,750.94,102.6,0.7946669166061349,0.0,214.71
2022,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,13876.02,11145.33,1701.93,0.0,85.49999999999999,1363.7,136.79,0.6286346460156352,0.0,301.3
2023,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,12769.3,9911.6,1892.8899999999999,0.0,151.61,1529.07,117.04,0.4940131582944026,0.0,341.52
2024,NTGNT.CO,NTG Nordic Transport Group AS,Freight & Logistics Services,Industrials,14572.44,11498.08,2257.86,0.0,151.14,1985.23,135.72,0.31370847969070487,0.0,405.14
