Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2018,OTL.OL,OBX,Odfjell Technology Ltd,Oil & Gas Related Equipment and Services,Energy,2201.59,0.0,2146.58,0.0,2.21,2448.07,0.0,0.021568010718647838,0.0,227.47
2019,OTL.OL,OBX,Odfjell Technology Ltd,Oil & Gas Related Equipment and Services,Energy,2397.55,0.0,2242.57,0.0,7.49,2854.88,0.0,0.05166241663397411,0.0,240.57
2020,OTL.OL,OBX,Odfjell Technology Ltd,Oil & Gas Related Equipment and Services,Energy,2571.82,0.0,2415.1,0.0,5.74,2651.73,5.46,0.056819422021007246,0.0,281.75
2021,OTL.OL,OBX,Odfjell Technology Ltd,Oil & Gas Related Equipment and Services,Energy,2948.2,0.0,2829.6000000000004,0.0,6.0,2962.2,0.0,0.0380122881642021,0.0,262.8
2022,OTL.OL,OBX,Odfjell Technology Ltd,Oil & Gas Related Equipment and Services,Energy,3885.0,0.0,3514.5,0.0,106.2,778.8,0.0,0.33936825885978433,0.0,288.4
2023,OTL.OL,OBX,Odfjell Technology Ltd,Oil & Gas Related Equipment and Services,Energy,5021.4,0.0,4562.1,0.0,170.1,1076.5,0.0,0.2686483975847647,0.0,348.0
2024,OTL.OL,OBX,Odfjell Technology Ltd,Oil & Gas Related Equipment and Services,Energy,5426.9,0.0,4974.500000000001,0.0,200.4,1375.0,0.0,0.18327272727272634,0.0,334.3
