Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
1997,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,37.2,18.13,11.610000000000001,0.0,0.18,13.69,0.0,0.531775018261505,0.0,0.21
1998,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,55.2,22.07,19.43,0.0,0.25,111.7,0.0,0.12041181736794988,0.0,0.55
2005,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,493.91,199.68,247.85,0.0,21.46,559.22,21.53,0.042910030133448164,25.75,31.21
2006,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,533.94,196.22,258.45,0.0,0.0,455.28,25.75,0.1647922167016611,0.0,25.79
2007,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1614.18,559.71,833.4100000000001,0.0,71.53,670.45,36.61,0.21148134528894286,41.72,85.7
2008,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1765.56,486.54999999999995,1150.82,0.0,67.71,718.92,0.25,0.08409694508947824,68.4,69.57
2009,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,2052.62,641.61,1257.6100000000001,0.0,117.62,355.02,0.0,0.10078305447580314,103.34,97.7
2010,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1429.03,527.9,726.65,0.0,71.09,856.03,0.0,0.12077847738981112,65.62,98.42
2011,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1403.75,477.55,778.03,0.0,65.19,842.32,0.0,0.09851362902459881,48.95,99.12
2012,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1177.22,432.96000000000004,679.93,0.0,55.69,808.15,0.0,0.010691084575883244,43.92,92.38
2013,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1360.41,460.66,690.76,0.0,55.38,1165.27,0.0,0.13182352587812268,44.92,96.96
2014,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1261.02,485.98,710.9,0.0,54.49,1197.25,0.0,0.008060137815827926,45.84,95.53
2015,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1307.89,519.89,796.98,0.0,57.01,1248.32,0.0,-0.052863047936426474,52.79,106.08
2016,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1807.0,631.45,886.87,0.0,64.3,1261.41,0.0,0.17788030854361384,93.6,115.47
2017,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1076.9,480.79,482.75,0.0,58.53,1314.8,0.0,0.0417021600243384,87.19,68.97
2018,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1006.74,488.27,482.37,0.0,55.93,1084.84,0.0,-0.018279193245086815,99.28,72.45
2019,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1101.39,574.79,525.65,0.0,52.02,1113.03,2.92,-0.0457636990904609,121.13,79.59
2020,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,779.4,633.97,576.5899999999999,0.0,59.48,883.71,35.1,-0.5339950588260902,115.2,132.95
2021,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1616.92,564.77,1080.3600000000001,0.0,75.77,955.38,54.55,-0.1029576307268821,83.32,80.13
2022,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,1783.27,849.55,687.18,0.0,66.02,1393.56,68.85,0.123440074944783,144.29,43.51
2023,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,2596.69,1056.38,1009.7099999999999,0.0,81.46,1835.49,80.41,0.2344276841171251,163.31,145.41
2024,PARKEN.CO,Parken Sport & Entertainment A/S,Hotels & Entertainment Services,Consumer Discretionary,2220.4,1100.92,1089.88,0.0,83.74,2123.18,90.07,-0.024461764373658684,177.31,126.62
