Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,NEL.OL,Nel ASA,Renewable Energy,Energy,0.06,0.0,10.73,0.0,0.0,12.72,0.0,-0.8388364779874213,0.0,0.59
2005,NEL.OL,Nel ASA,Renewable Energy,Energy,0.11,0.0,24.660000000000004,0.0,0.0,13.62,0.0,-1.8024963289280473,0.0,0.53
2006,NEL.OL,Nel ASA,Renewable Energy,Energy,0.06,0.0,22.92,11.98,0.02,24.27,0.0,-0.44911413267408323,0.0,0.51
2007,NEL.OL,Nel ASA,Renewable Energy,Energy,0.06,0.0,29.08,0.0,0.0,21.05,0.0,-1.3786223277909737,0.0,0.77
2008,NEL.OL,Nel ASA,Renewable Energy,Energy,0.0,0.0,36.39,19.84,0.09,28.41,0.0,-0.5857092573037663,0.0,0.86
2009,NEL.OL,Nel ASA,Renewable Energy,Energy,0.13,0.37,39.26,16.64,0.13,29.37,0.0,-0.7827715355805241,0.0,0.97
2010,NEL.OL,Nel ASA,Renewable Energy,Energy,1.09,1.8,41.82,13.88,0.17,89.6,0.0,-0.32165178571428577,0.0,0.92
2011,NEL.OL,Nel ASA,Renewable Energy,Energy,3.1,2.14,37.97,12.34,0.24,54.98,0.0,-0.453073845034558,0.0,0.96
2012,NEL.OL,Nel ASA,Renewable Energy,Energy,0.13,0.67,40.85,16.69,0.15,16.45,0.0,-1.5106382978723403,0.0,0.9
2013,NEL.OL,Nel ASA,Renewable Energy,Energy,0.16,0.55,35.589999999999996,20.04,0.05,8.68,0.0,-1.8421658986175113,0.0,0.73
2014,NEL.OL,Nel ASA,Renewable Energy,Energy,12.07,3.36,18.22,0.0,0.14,195.94,0.0,-0.049249770337858524,0.0,0.0
2015,NEL.OL,Nel ASA,Renewable Energy,Energy,99.93,42.12,76.01,0.0,0.5,731.01,0.0,-0.025581045402935657,0.0,15.51
2016,NEL.OL,Nel ASA,Renewable Energy,Energy,114.48,60.84,108.25,0.0,0.63,671.22,0.0,-0.08229790530675486,0.0,9.73
2017,NEL.OL,Nel ASA,Renewable Energy,Energy,302.22,163.64,255.73999999999998,0.0,0.4,1409.39,0.0,-0.08341197255550269,0.0,39.76
2018,NEL.OL,Nel ASA,Renewable Energy,Energy,489.05,298.55,386.57000000000005,0.0,0.57,1578.98,0.0,-0.12453609292074633,0.0,64.47
2019,NEL.OL,Nel ASA,Renewable Energy,Energy,569.71,342.37,480.92,0.0,5.92,1846.62,0.0,-0.14052701692822564,0.0,75.5
2020,NEL.OL,Nel ASA,Renewable Energy,Energy,578.33,393.98,600.73,12.94,9.59,5468.32,0.0,-0.0755314246423033,0.0,91.29
2021,NEL.OL,Nel ASA,Renewable Energy,Energy,753.1,551.7,824.66,21.38,9.93,5038.7,0.0,-0.12142219223212336,0.0,103.12
2022,NEL.OL,Nel ASA,Renewable Energy,Energy,914.85,584.82,1360.1200000000001,73.94,11.16,5449.61,0.0,-0.17750077528483693,0.0,171.48
2023,NEL.OL,Nel ASA,Renewable Energy,Energy,1349.8,715.14,1207.66,43.26,14.9,6197.74,0.0,-0.0878771939448896,0.0,223.82
2024,NEL.OL,Nel ASA,Renewable Energy,Energy,1389.91,503.98,1380.39,41.59,16.48,4977.28,0.0,-0.09429849234923496,0.0,216.49
