Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,208.47,180.7,75.59,25.53,0.1,83.84,1.43,-0.26257769438254946,0.0,0.0
2005,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,281.4,225.52,93.46,32.34,0.21,126.67,2.48,-0.04219899341850579,0.0,0.0
2006,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,356.65,278.58,113.6,30.64,3.33,321.51,0.06,-0.025562086015486523,0.0,0.0
2007,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,374.68,260.31,127.03,27.68,6.45,299.76,0.06,0.02858381695684081,0.0,0.0
2008,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,365.23,228.13,95.01,17.48,7.73,453.39,0.06,0.1143235196824347,0.0,0.0
2009,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,269.38,165.43,83.24000000000001,12.82,3.07,415.14,0.06,0.07336223506743732,0.0,0.0
2010,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,375.54,238.4,86.1,13.52,1.04,474.21,0.06,0.133932148354313,0.0,0.0
2011,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,529.44,357.98,105.2,15.88,0.31,600.07,0.06,0.13635379001216408,0.0,0.0
2012,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,471.99,324.74,87.32,14.8,0.35,602.16,0.06,0.12350968084753083,0.0,0.0
2013,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,473.47,367.02,99.43,13.73,0.53,652.05,0.0,0.03100989187945716,0.0,0.0
2014,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,535.56,441.55,142.75,33.73,0.36,632.33,0.0,-0.02430692834437726,0.0,0.0
2015,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,826.81,646.94,136.57,19.03,0.24,716.63,0.0,0.08664164213052747,0.0,0.0
2016,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,743.97,534.57,146.95,20.01,0.27,691.69,0.0,0.1188249071115673,0.0,0.0
2017,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,801.58,592.4,150.45000000000002,18.15,0.27,719.17,0.0,0.10652557809697298,0.0,0.0
2018,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,1118.63,863.75,176.35000000000002,24.06,0.23,750.73,0.0,0.1363472886390581,0.0,0.0
2019,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,933.29,625.31,211.45,33.29,2.28,759.73,0.0,0.16787542942887607,0.0,0.0
2020,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,1800.8,1367.76,288.71,56.67,2.46,855.25,0.0,0.23214264834843612,0.0,0.0
2021,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,1769.69,1374.11,292.48,64.65,3.45,776.37,0.0,0.21162590002189696,0.0,0.0
2022,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,2154.73,1798.41,344.72,49.33,18.59,689.2,0.0,0.06143354614045254,0.0,0.0
2023,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,2668.49,2216.01,442.73,65.19,54.3,963.65,0.0,0.02141856483162927,0.0,0.0
2024,PRICb.ST,Pricer AB,Electronic Equipment & Parts,Information Technology,2601.48,2028.71,377.71,39.05,48.31,1147.05,0.0,0.16198073318512707,0.0,0.0
