Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2018,PIERCE.ST,STX,Pierce Group AB (publ),Diversified Retail,Consumer Discretionary,882.15,461.68,424.22,0.0,-16.86,92.71,0.0
2019,PIERCE.ST,STX,Pierce Group AB (publ),Diversified Retail,Consumer Discretionary,1156.72,623.49,518.33,0.0,-40.94,55.32,0.0
2020,PIERCE.ST,STX,Pierce Group AB (publ),Diversified Retail,Consumer Discretionary,1558.76,831.07,641.73,0.0,-56.290000000000006,59.52,0.0
2021,PIERCE.ST,STX,Pierce Group AB (publ),Diversified Retail,Consumer Discretionary,1597.52,867.91,682.5,0.0,-22.049999999999997,429.66,0.0
2022,PIERCE.ST,STX,Pierce Group AB (publ),Diversified Retail,Consumer Discretionary,1586.74,962.5,691.71,0.0,-8.55,676.77,0.0
2023,PIERCE.ST,STX,Pierce Group AB (publ),Diversified Retail,Consumer Discretionary,1529.74,925.61,713.61,0.0,-5.98,631.24,0.0
2024,PIERCE.ST,STX,Pierce Group AB (publ),Diversified Retail,Consumer Discretionary,1655.67,918.35,723.08,0.0,-4.06,684.71,0.0
