Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2009,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,217.64,40.34,134.76,0.0,107.1,389.88,0.0,-0.16558941212680825,40.34,0.0
2010,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,267.93,52.57,100.17,0.0,138.2,1328.27,0.0,-0.017323285175453767,52.57,0.0
2011,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,205.15,33.05,103.88,0.0,103.51,1536.97,0.0,-0.0229607604572633,33.05,0.0
2012,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,267.13,44.85,106.79,0.0,102.28,1068.67,0.0,0.012361159197881472,44.85,0.0
2013,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,0.0,0.54,40.13,0.0,145.76,718.54,0.0,-0.25945667603752054,0.54,0.0
2014,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,0.0,0.48,43.79,0.0,26.49,1106.28,0.0,-0.06396210724228947,0.48,0.0
2015,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,0.0,0.73,54.02,0.0,0.11,956.21,0.0,-0.05737233452902605,0.73,0.0
2016,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,16.57,17.1,11.89,0.0,0.42,469.23,0.0,-0.027363979285211944,6.95,0.0
2017,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,49.77,72.38,34.279999999999994,0.0,1.12,142.15,0.0,-0.4080900457263453,15.69,0.0
2018,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,98.42,99.02,45.96,0.0,1.35,400.08,0.0,-0.11975104979004199,29.05,0.0
2019,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,378.04,196.72,58.22,0.0,31.08,638.11,0.0,0.1442071116265221,61.4,0.0
2020,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,227.43,204.26,58.76,0.0,23.99,582.83,0.0,-0.10222534872947511,65.53,0.0
2021,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,977.28,589.35,128.15,0.0,85.22,1721.17,0.0,0.10141938332645814,236.78,0.0
2022,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,1731.9,836.48,96.78,0.0,131.9,2023.01,0.0,0.3295782027770501,337.84,0.0
2023,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,2300.04,1276.5900000000001,127.56,0.0,195.32,2392.26,0.0,0.2928486034126725,418.75,0.0
2024,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,2878.11,1884.18,146.14,0.0,223.8,3115.49,0.0,0.20028631130255595,583.7,0.0
