Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2004,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,37.11,14.35,48.69,14.95,0.0,83.58,0.0
2005,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,51.48,18.05,81.21000000000001,21.15,0.0,60.95,0.0
2006,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,75.52,24.05,81.98999999999998,16.32,0.0,67.86,0.0
2007,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,92.38,30.44,93.94999999999999,15.55,0.0,79.82,0.0
2008,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,124.18,41.26,108.33000000000001,19.7,0.0,117.66,0.0
2009,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,167.45,56.09,73.16,22.22,0.0,130.5,0.0
2010,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,198.22,64.79,141.87,23.46,0.0,162.53,0.0
2011,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,272.06,85.27,97.95,29.64,0.0,199.37,0.51
2012,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,554.54,75.78,108.79,30.76,0.0,388.04,2.99
2013,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,285.08,91.8,121.22,36.6,0.0,299.08,-0.46
2014,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,442.57,120.64,148.16,49.48,0.0,330.2,0.09
2015,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,462.03,140.22,158.22,50.94,0.0,414.28,-0.02
2016,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,525.05,144.24,189.32,62.64,0.0,393.74,-0.02
2017,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,595.54,146.85,217.75,73.3,0.0,464.2,-0.02
2018,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,694.74,174.14,262.69,93.41,0.0,492.79,3.06
2019,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,715.01,190.16,292.19,97.76,0.0,476.21,0.0
2020,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,764.62,204.86,309.52,107.12,0.59,1823.43,0.0
2021,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,786.84,202.61,341.2,105.7,0.74,1829.08,0.0
2022,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,1048.92,286.97,444.11,101.48,0.54,1856.57,0.0
2023,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,1290.38,344.68,506.87,106.27,0.05999999999999994,2044.08,0.0
2024,BIOGb.ST,STX,Biogaia AB,Pharmaceuticals,Health Care,1446.9,398.64,631.9399999999999,159.77,-0.51,1772.37,0.0
