Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2003,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2928.43,1652.69,1223.71,0.0,0.0,582.54,0.0,0.08931575514127742,0.0,0.0
2004,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3561.14,2118.61,1380.61,0.0,0.0,748.82,0.0,0.08269009908923351,0.0,0.0
2005,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4454.81,2878.57,1405.64,111.33,8.01,883.07,0.8,0.3099098283684253,0.0,0.0
2006,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5955.72,3843.38,1063.41,154.44,5.63,1185.19,0.0,1.0105890194821083,0.0,0.0
2007,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,8011.68,5022.82,1611.79,159.42,1.6,1703.08,0.79,0.9008257672240259,0.0,0.0
2008,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,10030.05,7874.81,1338.2700000000002,166.36,2.47,2198.89,0.0,0.4460705173974135,0.0,0.0
2009,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7659.87,5999.95,1361.45,178.91,0.0,2612.55,227.25,0.16810338756250442,0.0,0.0
2010,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7759.7,5727.74,1980.74,228.09,0.0,2785.71,7.79,0.09998568104528367,0.0,0.0
2011,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,10796.81,8205.92,1958.17,261.04,17.14,3082.3,8.51,0.283621445511047,0.0,0.0
2012,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,15600.69,12360.83,2213.72,310.91,14.95,3460.73,8.81,0.3810591605803654,0.0,0.0
2013,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,14926.14,11838.62,2321.5,311.56,30.45,3980.61,0.0,0.2630576720653363,0.0,0.0
2014,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,11720.96,9042.67,2671.6000000000004,386.07,73.54,4025.02,0.0,0.07930892268858263,0.0,0.0
2015,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,10744.33,7751.44,3096.64,425.77,82.29,3857.29,27.84,0.06170449894855524,0.0,0.0
2016,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,9825.95,7659.02,2740.01,365.02,81.74,3130.82,29.96,-0.09168622934845194,0.0,0.0
2017,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,10671.91,8150.89,2734.6900000000005,381.61,73.71,3088.42,31.5,0.03020269750506396,0.0,0.0
2018,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,11497.74,9587.05,2646.16,408.06,67.21,2223.28,29.72,-0.17515312916111822,0.0,0.0
2019,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,11915.28,8369.15,2889.48,432.19,113.21,2224.96,30.51,0.43256172771085444,0.0,0.0
2020,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,35590.36,26046.7,7484.799999999999,482.54,353.86,21339.99,31.43,0.10235819613296637,0.0,0.0
2021,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,43044.88,31074.42,8119.19,589.38,284.53,22525.83,10.01,0.18442267960723896,0.0,0.0
2022,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,50166.01,36761.49,8680.630000000001,413.84,494.6,24564.64,73.39,0.18845378465729618,0.0,0.0
2023,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,61485.92,42059.11,10829.05,627.41,935.41,29170.58,111.85,0.2830967238716185,0.0,0.0
2024,METSO.HE,Metso Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,58400.14,38995.4,11810.16,1092.24,941.19,30605.85,117.67,0.252107505910781,0.0,0.0
