Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,44.54,4.33,34.82,0.0,0.4,21.7,0.0,0.22995391705069126,0.0,0.0
2005,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,56.87,3.95,47.669999999999995,0.0,0.49,24.5,0.0,0.19428571428571428,0.0,2.76
2006,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,73.24,6.65,62.35,0.0,0.83,30.37,0.0,0.11228185709581784,0.0,3.96
2007,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,72.5,5.34,44.84,0.0,0.0,36.45,0.0,0.6123456790123455,0.0,0.0
2008,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,116.59,17.240000000000002,69.04,0.0,0.0,47.51,0.0,0.637970953483477,0.0,0.0
2009,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,118.93,18.26,87.67999999999999,0.0,1.21,52.78,0.0,0.2231906025009475,0.0,0.0
2010,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,263.21,41.61,197.86,0.0,2.01,80.16,0.0,0.2710828343313368,0.0,0.0
2011,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,310.58,37.95,231.66,0.0,2.57,101.57,0.0,0.3780643890912671,0.0,0.0
2012,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,334.49,40.53,242.95,0.0,0.0,130.5,0.0,0.39088122605364023,0.0,0.0
2013,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,335.4,46.5,276.05,0.0,3.1,159.85,0.0,0.06099468251485747,0.0,28.43
2014,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,451.9,63.690000000000005,367.44000000000005,0.0,5.11,249.34,0.0,0.06280580733135448,0.0,51.720000000000006
2015,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,591.24,85.78,470.68999999999994,0.0,0.0,284.18,0.0,0.12235203040326587,0.0,71.35
2016,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,663.23,92.6,554.33,0.0,0.0,316.94,0.0,0.05142929261058861,0.0,89.91000000000001
2017,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,827.96,144.45999999999998,553.5799999999999,0.0,8.56,398.42,0.0,0.3046031825711562,0.0,0.0
2018,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,952.17,167.82,640.5699999999999,0.0,11.43,653.46,0.0,0.2025372631836684,0.0,0.0
2019,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,1075.99,169.25,706.1300000000001,0.0,14.65,712.09,0.0,0.26114676515608964,0.0,0.0
2020,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,1343.62,175.78,865.81,0.0,15.17,880.63,0.0,0.32574406958654595,0.0,0.0
2021,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,1574.78,200.9,1014.04,0.0,42.49,1937.94,0.0,0.16375635984602202,0.0,0.0
2022,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,1879.57,224.6,1572.48,0.0,83.24000000000001,3021.23,0.0,-0.0002482432651602162,0.0,337.74
2023,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,2764.45,434.53,2087.47,0.0,98.72,3430.69,0.0,0.04189536215746695,0.0,471.34999999999997
2024,VITb.ST,Vitec Software Group AB (publ),Software & IT Services,Information Technology,3391.1,653.44,2496.03,0.0,126.97,5045.64,0.0,0.02272457012390889,0.0,662.3000000000001
