Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2016,ELMRA.OL,OBX,Elmera Group ASA,Electric Utilities & IPPs,Utilities,3925.01,3144.54,437.33,5.05,0.47,604.65,0.0,0.5750764905317131,0.0,68.51
2017,ELMRA.OL,OBX,Elmera Group ASA,Electric Utilities & IPPs,Utilities,4452.51,3540.52,692.02,3.12,0.17,716.3,0.0,0.31121038670947965,0.0,105.58
2018,ELMRA.OL,OBX,Elmera Group ASA,Electric Utilities & IPPs,Utilities,6720.95,5623.53,862.2,1.14,4.93,871.04,0.0,0.26569388317413667,0.0,164.07
2019,ELMRA.OL,OBX,Elmera Group ASA,Electric Utilities & IPPs,Utilities,7122.53,5827.39,915.6600000000001,1.27,8.64,1003.22,0.0,0.37091565160184137,0.0,190.53
2020,ELMRA.OL,OBX,Elmera Group ASA,Electric Utilities & IPPs,Utilities,4148.88,2320.64,1252.8700000000001,2.68,13.79,1944.05,0.0,0.2902497363750933,0.0,305.17
2021,ELMRA.OL,OBX,Elmera Group ASA,Electric Utilities & IPPs,Utilities,15075.45,13357.15,1298.78,1.94,68.83,1780.48,0.0,0.1980533339324234,0.0,403.08
2022,ELMRA.OL,OBX,Elmera Group ASA,Electric Utilities & IPPs,Utilities,25521.51,23823.52,1384.83,1.11,158.81,1240.13,0.0,0.12535782538927204,0.0,389.96
2023,ELMRA.OL,OBX,Elmera Group ASA,Electric Utilities & IPPs,Utilities,18920.6,17192.53,1381.21,2.21,149.89,1362.9,121.18,0.13421109374157708,0.0,386.52
2024,ELMRA.OL,OBX,Elmera Group ASA,Electric Utilities & IPPs,Utilities,12229.49,10452.58,1336.28,14.83,160.48000000000002,1496.32,124.61,0.1819819486344258,0.0,377.89
