Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
1997,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,557.43,374.72,136.48,0.0,3.36,128.22,0.0,0.3343472157229756,0.0,0.0
2005,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,2684.46,1600.7,701.55,0.0,0.45,936.54,0.0,0.40762807781835275,0.0,0.0
2006,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,3023.04,1817.16,793.3,0.0,0.34,1049.63,0.0,0.39274792069586417,0.0,0.0
2007,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,3612.77,2179.45,965.83,0.0,0.18,1214.46,0.0,0.38478830097327216,0.0,0.0
2008,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,3981.12,2381.62,1105.11,0.0,0.51,1277.08,0.0,0.38672596861590514,0.0,0.0
2009,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,4166.27,2464.59,1274.42,0.0,4.9,1213.78,0.0,0.34797080195752134,0.0,0.0
2010,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,4572.61,2706.05,1311.91,0.0,3.87,1342.08,0.0,0.4103928230805909,0.0,0.0
2011,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,5014.57,2926.92,1568.99,0.0,9.72,1441.41,0.0,0.3530848266627813,0.0,0.0
2012,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,5359.75,3102.58,1678.91,0.0,13.36,1569.63,0.0,0.3598937329179488,0.0,0.0
2013,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,5651.37,3302.54,1996.78,0.0,10.92,1634.52,0.0,0.20870347257910576,0.0,0.0
2014,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,6268.46,3595.96,2206.39,0.0,2.12,1797.72,0.0,0.2580991478094476,0.0,0.0
2015,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,6710.0,3828.28,2358.18,0.0,0.92,1938.9,0.0,0.26954458713703644,0.0,0.0
2016,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,7500.62,4318.16,2706.6600000000003,0.0,0.69,2141.17,0.0,0.22189270352190613,0.0,0.0
2017,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,7661.2,4505.19,2594.8,0.0,1.53,2182.0,0.0,0.25649862511457383,0.0,0.0
2018,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,7971.82,4783.27,2757.47,0.0,1.84,2073.99,0.0,0.20696338940882045,0.0,0.0
2019,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,8141.26,4897.86,3179.46,0.0,3.06,1764.36,0.0,0.03450542973089421,0.0,0.0
2020,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,8338.8,5015.77,2824.5999999999995,0.0,64.36,1844.17,0.0,0.23537417917003278,0.0,0.0
2021,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,8512.89,5064.54,2830.77,0.0,65.35,2149.97,0.0,0.25685474681042036,0.0,0.0
2022,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,8616.2,5080.14,2863.4400000000005,0.0,63.86,2119.32,0.0,0.28724307796840487,0.0,0.0
2023,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,8707.6,5442.65,2988.41,0.0,63.59,1490.57,0.0,0.14286481010620158,0.0,0.0
2024,CLASb.ST,Clas Ohlson AB,Specialty Retailers,Consumer Discretionary,10259.79,6232.84,3326.6400000000003,0.0,70.09,1863.68,0.0,0.3381589114010991,0.0,0.0
