Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2012,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.15,0.0,13.889999999999999,0.0,0.0,7.68,0.0,-1.7890624999999998,0.0,0.78
2013,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.31,0.0,18.419999999999998,0.0,0.11,78.79,0.0,-0.23124762025637768,0.0,0.24
2014,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.44,0.0,69.11999999999999,0.0,0.0,330.21,0.0,-0.20798885557675417,0.0,0.35
2015,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.44,0.0,183.53,0.0,0.0,712.74,0.0,-0.25688189241518644,0.0,0.99
2016,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.31,0.0,216.67,0.0,0.0,949.29,0.0,-0.22791770691780172,0.0,1.16
2017,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.3,0.0,316.82,0.0,0.0,679.61,0.0,-0.4657377025058489,0.0,1.48
2018,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,340.01,0.0,0.0,363.19,0.0,-0.9361766568462788,0.0,2.25
2019,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,440.35,0.0,0.0,388.01,0.0,-1.134893430581686,0.0,12.66
2020,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,434.16999999999996,0.0,0.0,178.67,0.0,-2.4300106341299603,0.0,14.9
2021,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,442.44,0.0,0.0,140.52,0.0,-3.148590947907771,0.0,11.37
2022,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,317.36,202.54,0.0,63.84,0.0,-1.798558897243108,0.0,11.2
2023,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,7.16,0.95,0.0,271.93,0.0,-0.022836759460155186,0.0,0.33
2024,TRMED.OL,Thor Medical ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,43.93,3.31,0.0,337.14,0.0,-0.1204840718989144,0.0,2.38
