Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2009,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,0.44,0.58,0.0,0.06,0.0,2.3333333333333326,0.0,0.0
2010,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,4.41,0.0,0.02,5.71,0.0,-0.7758318739054291,0.0,0.1
2011,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,8.78,0.0,0.0,34.85,0.0,-0.25193687230989953,0.0,0.25
2012,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,0.0,0.0,14.01,0.0,0.0,20.88,0.0,-0.6709770114942529,0.0,0.49
2013,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,1.53,0.0,22.54,0.0,0.0,67.49,0.0,-0.31130537857460366,0.0,0.97
2014,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,2.15,0.0,32.71,0.0,0.01,37.24,0.0,-0.8208915145005371,0.0,1.62
2015,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,6.35,0.0,48.44,0.0,0.0,115.05,0.0,-0.3658409387222946,0.0,2.14
2016,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,2.61,0.0,63.209999999999994,0.0,0.0,46.18,0.0,-1.3122563880467735,0.0,3.98
2017,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,3.0,0.0,62.209999999999994,0.0,0.0,85.63,0.0,-0.6914632722176807,0.0,4.05
2018,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,4.03,3.09,54.8,9.08,0.66,43.72,0.0,-1.0393412625800549,0.0,4.5
2019,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,5.03,4.19,64.86,5.12,1.4,38.82,0.0,-1.553323029366306,0.0,6.89
2020,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,7.16,5.22,66.83,4.2,0.72,176.99,0.0,-0.3469687552969094,0.0,7.78
2021,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,6.92,4.81,71.65,6.92,0.2,246.3,0.0,-0.25505481120584655,0.0,7.42
2022,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,6.56,3.99,75.72000000000001,10.74,0.67,167.26,0.0,-0.3771373908884373,0.0,7.03
2023,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,10.55,7.27,99.61999999999999,9.46,0.9,85.07,0.0,-1.031856118490655,0.0,8.66
2024,EPISb.ST,Episurf Medical AB,Healthcare Equipment & Supplies,Health Care,13.32,10.07,81.76,7.73,1.02,86.15,0.0,-0.8334300638421357,0.0,9.15
