Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,1.06,0.98,1.68,0.0,0.05,15.38,0.0,-0.10728218465539661,0.0,0.29
2005,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,4.43,2.37,5.66,0.0,0.0,43.19,0.0,-0.08335262792313038,0.0,3.1
2006,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,0.39,0.33,11.41,0.0,0.0,45.93,0.0,-0.2471151752667102,0.0,0.84
2007,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,11.59,6.36,7.630000000000001,0.0,0.52,110.59,0.0,-0.026403833981372648,0.0,1.44
2008,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,46.11,25.32,12.510000000000002,0.0,0.86,110.24,0.0,0.06730769230769229,0.0,7.61
2009,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,52.59,31.96,19.8,0.0,1.63,111.78,0.0,-0.007156915369475738,0.0,7.49
2010,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,55.09,32.99,37.32,0.0,0.59,100.21,0.0,-0.1577686857599042,0.0,6.67
2011,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,71.3,42.03,39.18,0.0,0.24,93.24,0.0,-0.1088588588588589,0.0,6.72
2012,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,88.68,51.17,41.64,0.0,1.47,97.12,0.0,-0.05766062602965399,0.0,6.23
2013,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,151.77,104.45,47.800000000000004,0.0,4.04,104.74,0.0,-0.043154477754439535,0.0,6.49
2014,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,223.07,168.81,48.24,0.0,5.79,106.69,0.0,0.002155778423469762,0.0,9.71
2015,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,248.35,187.45,64.72,0.0,8.8,118.28,0.0,-0.10669597565099757,0.0,12.65
2016,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,274.3,204.26,76.08,0.0,1.45,105.73,0.0,-0.07084082095904642,0.0,14.07
2017,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,257.92,187.65,75.02,0.0,2.9,96.7,0.0,-0.07911065149948279,0.0,11.76
2018,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,183.92,123.11,54.59,0.0,1.81,99.32,0.0,0.044401933145388484,0.0,2.31
2019,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,188.75,131.15,67.69,0.0,2.45,79.23,0.0,-0.15827338129496404,0.0,3.63
2020,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,209.88,139.54,75.25999999999999,0.0,3.92,129.49,0.0,-0.06826781990887316,0.0,3.66
2021,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,278.44,166.7,100.3,0.0,4.58,151.24,0.0,0.04535837080137537,0.0,6.72
2022,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,382.14,218.62,119.08,0.0,3.41,209.72,0.0,0.19564180812511914,0.0,7.24
2023,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,512.0,312.94,175.48000000000002,0.0,14.64,205.4,0.0,0.043524829600778886,0.0,11.93
2024,NAVA.OL,Navamedic ASA,Pharmaceuticals,Health Care,531.44,322.56,177.08999999999997,0.0,17.08,216.67,0.0,0.06789126321133558,0.0,14.76
