Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2021,PAMPALO.HE,HEX,Endomines Finland Oyj,Metals & Mining,Materials,0.0,16.26,107.71,0.0,14.23,303.35,0.0,-0.45557936377122127,0.0,0.0
2022,PAMPALO.HE,HEX,Endomines Finland Oyj,Metals & Mining,Materials,136.27,114.06,82.77,0.0,13.12,380.58,0.0,-0.1935992432602869,0.0,0.0
2023,PAMPALO.HE,HEX,Endomines Finland Oyj,Metals & Mining,Materials,224.73,163.13,68.45,0.0,15.97,361.28,0.0,-0.06316430469441986,0.0,0.0
2024,PAMPALO.HE,HEX,Endomines Finland Oyj,Metals & Mining,Materials,333.48,175.46,89.47,0.0,24.4,484.8,0.0,0.09106848184818485,0.0,0.0
