Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB
2004,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,110711.63,83522.58,21040.08,0.0,-920.37,21579.56,9.13
2005,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,86978.95,66740.78,16911.93,0.0,-685.81,21982.14,0.85
2006,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,90364.94,73096.51,13419.69,0.0,-685.69,12012.52,0.91
2007,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,90776.21,74077.45,12685.710000000001,0.0,-563.39,13488.77,0.84
2008,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,89630.12,74237.02,14221.32,0.0,-636.35,14569.97,0.0
2009,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,89815.71,71584.6,13800.900000000001,0.0,-447.71,15244.47,0.0
2010,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,89293.77,69449.87,14382.61,0.0,-339.28,17885.0,0.0
2011,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,87749.77,71548.56,13640.349999999999,0.0,-516.49,17818.39,94.58
2012,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,94530.97,75463.03,16212.94,1418.9,-841.37,13426.84,35.1
2013,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,98510.82,79324.17,17033.239999999998,1500.89,-687.72,13452.6,32.04
2014,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,103012.49,84109.0,18020.73,2312.07,-498.79,15752.02,32.59
2015,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,118089.51,95527.34,20641.36,2725.86,-341.33,15672.29,31.4
2016,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,118908.0,94091.03,21718.91,3042.1,-422.24,16792.82,28.45
2017,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,116948.12,92207.84,21316.2,3453.12,-437.69000000000005,20478.22,14.01
2018,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,108127.44,89397.14,18233.04,3239.24,-261.27,21213.24,10.73
2019,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,110721.78,92297.16,19662.3,3221.68,-495.05999999999995,21159.3,7.5
2020,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,118682.98,95889.01,20226.05,3658.95,-524.02,19529.69,7.31
2021,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,125908.28,101871.35,20472.08,3627.99,-408.90000000000003,18125.48,5.85
2022,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,128155.51,111335.1,17814.260000000002,3705.56,-683.15,15477.22,6.59
2023,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,133815.92,116761.86,20242.92,3893.52,-2043.31,11344.22,6.04
2024,ELUXb.ST,STX,Electrolux AB,Household Goods,Other,138464.21,117820.18,19995.19,3956.12,-2134.6800000000003,9991.03,5.14
