Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2014,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,25.34,0.0,0.0,7.29,0.0,-3.47599451303155,0.0,0.0
2015,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,45.59,0.0,0.0,-2.72,0.0,16.761029411764707,0.0,0.0
2016,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,112.42,88.11,0.0,24.98,0.0,-0.9731785428342675,0.0,0.0
2017,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,239.78,191.51,0.0,418.28,0.0,-0.11540116668260499,0.0,0.0
2018,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,393.44,293.78,0.0,258.61,0.0,-0.38536792854104646,0.0,0.0
2019,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,695.81,510.21,0.49,747.33,0.0,-0.24900646300830953,0.0,0.0
2020,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,0.0,0.0,1628.64,886.55,1.52,602.4,0.0,-1.23441235059761,0.0,0.0
2021,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,118.56,53.24,1561.07,681.43,0.95,205.44,0.0,-3.9684092679127727,0.0,0.0
2022,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,7.94,0.01,345.61,206.81,0.84,277.01,0.0,-0.4754701996317823,0.0,0.0
2023,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,35.05,1.07,294.03000000000003,106.44,5.760000000000001,57.16,0.0,-2.788138558432471,0.0,0.0
2024,ONCO.ST,Oncopeptides AB,Biotechnology & Medical Research,Health Care,32.19,2.71,323.89,123.25,12.87,55.81,0.0,-3.297437735172908,0.0,0.0
