Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,701.66,301.33,317.63,0.0,4.04,170.46,0.0,0.46145723336853206,26.62,0.0
2005,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,731.16,302.93,335.83000000000004,0.0,4.35,215.81,0.09,0.40782769800833685,28.71,0.0
2006,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,904.1,468.85,438.95,17.45,10.31,200.37,0.0,0.017168238758297146,30.62,0.0
2007,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,909.15,470.03999999999996,404.77,22.62,14.01,186.59,0.0,0.23018382549975902,28.53,0.0
2008,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,699.37,304.07,313.5,11.21,11.86,161.94,0.0,0.5011115227862171,32.67,0.0
2009,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,610.95,261.13,277.99,12.28,6.83,212.15,0.0,0.3642705632806977,22.0,0.0
2010,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,583.19,247.63,285.23,10.5,4.2,253.16,0.0,0.22369252646547652,18.76,0.0
2011,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,663.39,281.1,302.66,12.77,2.72,271.7,0.0,0.3300699300699298,16.69,0.0
2012,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,567.99,239.38,285.0,12.0,2.66,230.75,0.0,0.22946912242686898,21.26,0.0
2013,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,541.06,214.26999999999998,284.12,11.8,2.43,190.45,0.0,0.27324757154108675,21.01,0.0
2014,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,662.29,275.81,324.44,15.35,2.23,268.64,0.0,0.2797796307325789,22.01,0.0
2015,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,717.33,294.03999999999996,388.47,16.55,1.66,294.87,0.0,0.16858276528639762,25.89,0.0
2016,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,678.77,294.96,376.77,16.23,1.46,245.28,0.0,0.08891878669275945,28.0,0.0
2017,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,804.78,350.0,403.77,17.5,3.53,283.69,0.0,0.22905283936691456,30.02,0.0
2018,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,927.58,420.02000000000004,485.16,27.22,6.039999999999999,255.44,0.0,0.17060757907923563,37.17,0.0
2019,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1021.74,473.97999999999996,512.62,28.15,11.24,258.83,0.0,0.20109724529614018,55.21,0.0
2020,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1164.49,511.8,545.48,30.93,12.22,302.55,0.0,0.41619567013716735,62.68,0.0
2021,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1365.37,745.6,600.77,33.64,6.74,306.09,6.09,0.14703055929271536,64.99,0.0
2022,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1382.72,662.5699999999999,691.39,34.58,11.15,313.94,4.62,0.16383098945253688,71.82,0.0
2023,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1104.41,456.15999999999997,656.6700000000001,42.33,26.25,195.04,2.79,0.03872011322852996,74.21,0.0
2024,EXL1V.HE,Exel Composites Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1157.48,465.83000000000004,660.89,43.43,36.21,370.93,9.58,0.09981340832041193,68.79,0.0
