Year,Ticker,Exchange,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2018,PEXIP.OL,OBX,Pexip Holding ASA,Software & IT Services,Information Technology,215.04,7.66,189.53,0.0,2.19,798.98,0.0,0.019599989987233717,0.0,14.49
2019,PEXIP.OL,OBX,Pexip Holding ASA,Software & IT Services,Information Technology,369.95,18.78,319.30999999999995,0.0,4.44,0.0,0.0,,0.0,44.47
2020,PEXIP.OL,OBX,Pexip Holding ASA,Software & IT Services,Information Technology,678.51,42.58,627.7700000000001,0.0,5.9,2022.13,0.0,0.0011176333865774476,0.0,47.33
2021,PEXIP.OL,OBX,Pexip Holding ASA,Software & IT Services,Information Technology,805.52,76.94,926.77,0.0,4.64,1908.19,0.0,-0.10629444656978605,0.0,73.73
2022,PEXIP.OL,OBX,Pexip Holding ASA,Software & IT Services,Information Technology,867.06,93.82,1072.35,0.0,4.609999999999999,1596.57,0.0,-0.19023281158984567,0.0,115.12
2023,PEXIP.OL,OBX,Pexip Holding ASA,Software & IT Services,Information Technology,993.58,99.0,916.78,0.0,2.71,1554.82,0.0,-0.016021147142434453,0.0,135.47
2024,PEXIP.OL,OBX,Pexip Holding ASA,Software & IT Services,Information Technology,1118.56,105.1,884.89,0.0,3.390000000000001,1607.95,0.0,0.07785067943654961,0.0,78.14
