Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,2532.59,269.42,1555.92,0.0,114.51,4447.63,24.3,0.13254679746776,0.0,383.93
2005,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,3716.33,933.91,2183.42,0.0,0.0,5576.87,40.46,0.10663429066834243,0.0,360.68
2006,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,5323.86,1857.91,2447.3,0.0,307.52,6413.55,49.86,0.11002396567756025,0.0,480.49
2007,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,5754.94,2212.99,2698.92,0.0,262.87,5124.92,54.35,0.11201578600845287,0.0,374.69
2008,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,7317.59,3246.61,3201.45,0.0,326.36,6285.5,55.56,0.08565918001091302,0.0,429.12
2009,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,6375.33,2813.94,3247.34,0.0,295.21,7317.06,34.76,0.002562630749936716,0.0,559.02
2010,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,6499.74,2639.76,3551.8999999999996,0.0,308.07,7160.81,1793.11,1.116829277002035e-06,0.0,555.74
2011,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,6986.35,2750.84,3697.66,0.0,392.18,7990.71,2002.16,0.014577393681695083,0.0,593.87
2012,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,7704.65,2727.16,3925.01,0.0,407.04,9178.95,2375.4,0.055861212443798186,0.0,639.63
2013,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,7717.42,3056.41,3949.82,0.0,370.3,11137.73,2729.84,0.02458181209829841,0.0,640.67
2014,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,8632.54,3720.38,3814.9700000000003,0.0,372.04,13897.92,3504.37,0.04166980322704658,0.0,636.88
2015,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,10538.2,4224.95,4700.67,0.0,378.96,15505.01,3995.59,0.06326061762202194,0.0,814.35
2016,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,7279.51,3165.37,3853.85,0.0,117.55,17187.63,4335.77,0.006631851844968751,0.0,193.11
2017,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,5223.95,1603.56,3504.68,0.0,115.72,16208.83,1739.88,-5.571431038755701e-07,0.0,181.85
2018,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,7057.88,2173.53,4591.280000000001,0.0,276.78,15731.07,1693.19,0.0009349034047930723,0.0,309.34
2019,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,7355.19,2173.12,4583.8,0.0,360.72,16503.39,1773.24,0.012997472728834555,0.0,589.47
2020,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,7594.55,2286.84,4648.95,0.0,338.79,17224.42,2204.52,0.016468731696119305,0.0,602.29
2021,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,7503.16,2380.73,4512.21,0.0,257.84,17692.66,1946.28,0.017942923599746235,0.0,584.44
2022,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,9059.81,3007.13,5255.26,0.0,336.26,22316.43,1567.44,0.019308428659174547,0.0,528.41
2023,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,10836.25,3587.46,6320.2699999999995,0.0,453.71,23635.05,1570.94,0.018837189096718696,0.0,622.53
2024,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,12204.94,4200.82,7047.92,0.0,461.98,29323.51,1307.06,0.016134861349299107,0.0,719.83
