Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,29.34,10.68,20.14,0.0,0.01,13.46,0.0,-0.11069836552748888,0.0,0.0
2005,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,36.1,19.73,13.85,0.0,0.01,14.92,0.0,0.16823056300268108,0.0,0.0
2006,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,31.21,15.09,14.74,0.0,0.0,15.26,0.0,0.09043250327654002,0.0,0.0
2007,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,31.92,13.04,18.74,0.0,0.08,21.44,0.0,0.002798507462686759,0.0,0.0
2008,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,43.52,11.75,32.660000000000004,0.0,0.31,18.58,0.0,-0.06458557588805171,0.0,0.0
2009,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,34.11,7.63,25.13,0.0,0.14,18.32,0.0,0.06604803493449789,0.0,0.0
2010,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,26.19,6.81,25.5,0.0,0.04,15.34,0.0,-0.40156453715775736,0.0,0.0
2011,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,36.2,9.17,26.950000000000003,0.0,0.05,15.14,0.0,0.0019815059445177207,0.0,0.0
2012,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,35.96,11.94,26.96,0.0,0.0,12.14,0.0,-0.24217462932454675,0.0,0.28
2013,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,48.03,19.78,27.240000000000002,0.0,0.0,14.57,0.0,0.06932052161976651,0.0,0.51
2014,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,47.31,22.15,26.529999999999998,0.0,0.0,13.47,0.0,-0.1017074981440233,0.0,0.38
2015,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,69.75,31.75,41.08,0.0,0.12,25.56,3.53,-0.11000343760742518,0.0,0.26
2016,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,153.65,60.2,97.37,0.0,0.77,55.93,0.0,-0.08385481852315396,0.0,0.94
2017,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,211.88,61.89,153.76,0.0,0.51,108.6,0.0,-0.03941068139963151,0.0,2.22
2018,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,247.33,68.6,185.99000000000004,0.0,0.5,129.18,18.49,-0.052549603846414425,0.0,4.74
2019,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,238.06,67.35,197.67000000000002,0.0,1.17,130.38,29.2,-0.17627522245895483,0.0,26.77
2020,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,206.37,56.07,182.06,0.0,1.08,99.78,18.62,-0.2773648648648648,0.0,34.19
2021,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,0.89,0.0,19.65,0.0,0.11,86.38,7.24,-0.20155949583422345,0.0,8.26
2022,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,0.84,0.0,14.14,0.0,0.19,19.37,0.0,-0.696437790397522,0.0,0.38
2023,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,310.43,125.86,212.65999999999997,0.0,10.239999999999998,89.96,0.0,-0.4260782570031122,0.0,39.98
2024,SAFETYb.ST,mySafety Group AB,Software & IT Services,Information Technology,325.41,117.97,222.88,0.0,13.32,92.29,0.0,-0.31162639505905265,0.0,43.44
