Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2007,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,43.36,5.32,17.92,0.0,0.0,34.04,0.0,0.5910693301997649,0.0,0.11
2008,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,54.11,7.05,27.96,0.0,0.0,38.97,0.0,0.49012060559404674,0.0,0.18
2009,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,66.32,12.4,37.17,0.0,0.0,37.95,0.0,0.4413702239789194,0.0,0.32
2010,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,104.22,29.67,47.85,0.0,0.01,42.38,0.0,0.6297781972628597,0.0,0.5
2011,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,112.38,21.87,62.599999999999994,0.0,0.01,49.2,0.0,0.5670731707317072,0.0,1.12
2012,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,117.43,18.95,90.15,0.0,0.01,45.12,0.0,0.18439716312056736,0.0,1.18
2013,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,124.13,15.49,101.48,0.0,0.0,45.45,0.0,0.15753575357535746,0.0,1.3
2014,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,166.24,17.06,136.22,0.0,0.01,60.61,0.0,0.21366111202771834,0.0,1.4
2015,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,216.95,19.31,143.67000000000002,0.0,0.01,95.08,0.0,0.5675220866638617,0.0,1.55
2016,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,237.98,18.8,161.83,0.0,0.01,99.02,0.0,0.5790749343566953,0.0,1.58
2017,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,292.21,29.19,196.42,0.0,0.11,114.68,0.0,0.5797872340425532,0.0,1.22
2018,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,284.57,35.35,218.64000000000001,0.0,0.02,107.44,0.0,0.2844378257632165,0.0,0.87
2019,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,286.28,27.43,252.93,0.0,0.61,71.31,0.0,0.07446360959192201,0.0,11.12
2020,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,317.34,28.79,259.24,0.0,0.51,92.2,0.0,0.3123644251626892,0.0,12.61
2021,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,333.69,40.97,248.29999999999998,0.0,0.31,88.44,0.0,0.4987562189054731,0.0,12.38
2022,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,344.88,54.01,273.01000000000005,0.0,0.01,109.25,0.0,0.1633867276887868,0.0,12.48
2023,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,414.98,39.82,334.47999999999996,0.0,2.05,116.69,0.0,0.3310480760990665,0.0,15.08
2024,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,411.58,23.68,340.79,0.0,2.06,134.09,0.0,0.33596837944664,0.0,14.82
