Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2011,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,2326.07,290.47,1836.86,0.0,122.17,1233.16,0.0,0.0620925102987446,0.0,64.38,
2012,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,4022.71,459.99,3310.28,0.0,163.73,1412.3,0.0,0.0628124336189195,0.0,107.38,
2013,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,4478.11,422.03,3715.3,0.0,197.47,1417.41,0.0,0.1011069485893282,0.0,121.45,
2014,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,5884.75,536.57,4901.19,0.0,167.16,2007.98,0.0,0.1393589577585437,0.0,151.46,
2015,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,7502.63,647.97,6306.879999999999,0.0,200.36,2181.59,0.0,0.159250821648431,0.0,186.58,
2016,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,8604.58,801.4,7236.599999999999,0.0,120.91,2955.99,0.0,0.1507684396767245,0.0,186.86,4978.37
2017,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,9081.68,759.35,7714.66,0.0,65.82,3409.5,0.0,0.1589235958351665,0.0,202.24,5326.67
2018,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,10409.26,885.89,8878.21,0.0,64.51,3878.75,0.0,0.1497002900418953,0.0,240.73,4664.64
2019,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,10853.86,923.71,9328.86,0.0,53.74,4218.08,0.0,0.1298102454197172,0.0,259.42,5069.94
2020,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,11921.74,964.74,10047.64,0.0,401.24,4959.79,0.0,0.102447885898395,0.0,1470.91,6844.77
2021,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,13638.01,1145.02,11290.71,0.0,408.94,5335.15,0.0,0.1487005988585136,0.0,1622.45,8579.58
2022,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,13992.24,1243.19,11488.3,0.0,425.46,5545.63,0.0,0.1506213000146057,0.0,1712.56,4634.97
2023,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,15120.44,1396.35,12441.59,0.0,519.61,6098.94,0.0,0.1250856706247315,0.0,1872.17,5285.94
2024,ACADE.ST,AcadeMedia AB,Miscellaneous Educational Service Providers,Other,17341.79,1523.86,14306.08,0.0,664.37,6308.42,0.0,0.1343410869916715,0.0,2160.22,5283.49
