Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,16377.66,12475.95,2430.78,356.04,352.37,7414.84,94.08,0.19637977232411571,0.0,0.0
2005,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,16682.17,12958.61,2630.93,476.78,254.8,7794.42,266.64,0.1630815302205911,0.0,0.0
2006,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,18328.3,13726.86,3389.29,700.48,111.38,8924.94,203.05,0.19733260005762482,0.0,0.0
2007,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,19953.4,14603.83,3815.42,1086.03,82.34,9235.0,22.71,0.27413258786460165,0.0,0.0
2008,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,20353.06,16389.54,4113.2,1310.34,232.65,8216.45,80.03,0.11185587140570466,0.0,0.0
2009,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,20284.5,15233.74,4007.19,1492.1,121.8,8529.65,113.28,0.2792883894697747,0.0,0.0
2010,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,20519.95,15824.56,4050.41,1528.46,87.34,9781.96,147.5,0.21009198888962757,0.0,0.0
2011,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,20295.13,14502.32,4403.12,1665.21,0.0,9124.82,103.26,0.331043944135725,0.0,0.0
2012,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,20634.66,14439.96,4744.85,1801.34,37.81,9560.15,95.88,0.3327847987216279,0.0,0.0
2013,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,21434.82,15723.68,4703.929999999999,1590.24,112.81,11437.63,85.76,0.21561710573017143,0.0,0.0
2014,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,21611.47,16029.25,4469.820000000001,1365.93,42.25,10822.44,78.6,0.22347225585815672,0.0,0.0
2015,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,25992.68,19791.38,4777.650000000001,1496.3,84.14,13449.39,63.84,0.20985434274411072,0.0,0.0
2016,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,28114.38,21355.58,5154.289999999999,1563.27,107.03,12476.08,137.51,0.24265494597493656,0.0,0.0
2017,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,30663.64,23359.41,5188.4,1305.33,0.0,14106.11,188.12,0.2393385303020869,0.0,0.0
2018,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,31049.54,23778.8,5281.68,1186.51,141.41,18943.39,215.66,0.1583669336423258,0.0,0.0
2019,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,32973.37,25496.13,4941.39,1058.07,268.94,19254.91,256.92,0.17040841376744267,0.0,0.0
2020,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,36262.99,30453.71,5600.49,1362.25,290.67,22414.81,185.87,0.05665183525451442,0.0,0.0
2021,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,39240.42,31017.31,5446.99,1662.66,292.65,22385.03,265.98,0.1830439349062138,0.0,0.0
2022,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,39911.78,31468.79,5459.53,1726.41,291.7,27754.15,367.09,0.15711149294981294,0.0,0.0
2023,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,51365.23,40158.41,6861.4400000000005,2107.0,523.51,32251.71,329.21,0.18197368275665632,0.0,0.0
2024,SAABb.ST,Saab AB,Aerospace & Defense,Industrials,64834.61,50939.37,8516.35,2856.75,568.5,36500.48,317.68,0.2082434320454905,0.0,0.0
