Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2004,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,179.6,41.96,118.36,0.0,0.63,78.11,0.0,0.23876584304186388,0.0,9.78
2005,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,411.53,119.7,233.79,0.0,9.58,189.49,0.0,0.2557390891339912,0.0,19.6
2006,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,547.97,163.76,333.66,0.0,0.0,373.16,0.0,0.13546468003001397,0.0,58.92
2007,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,707.55,233.85,385.16,0.0,54.5,823.92,0.0,0.04131469074667432,0.0,63.67
2008,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,821.68,309.75,483.98,0.0,28.13,852.83,2.47,-0.00021045247281663418,0.0,81.34
2009,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,736.9,242.46,548.27,0.0,34.99,696.14,1.39,-0.12733502501684524,0.0,146.14
2010,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,569.85,213.05,774.4,0.0,48.12,107.85,0.01,-4.317819395512702,0.0,382.38
2011,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,288.63,100.15,430.76,0.0,0.0,-194.42,0.01,1.2462321897021758,0.0,184.48
2012,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,265.15,75.5,201.51000000000002,0.0,28.04,40.87,0.0,-0.976266209933938,0.0,37.46
2013,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,219.7,68.12,161.03,0.0,13.14,56.26,0.0,-0.4015286171347319,0.0,29.63
2014,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,245.97,95.75,367.09,0.0,1.92,74.66,0.0,-2.930484864720064,0.0,8.21
2015,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,678.0,453.0,221.0,0.0,6.0,727.0,0.0,-0.002751031636863824,0.0,28.0
2016,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,1975.0,1343.0,533.0,0.0,12.0,1014.0,0.0,0.08579881656804733,0.0,53.0
2017,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,2373.0,1407.0,817.0,0.0,10.0,1357.0,0.0,0.10243183492999262,0.0,80.0
2018,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,3176.0,2041.0,1128.0,0.0,14.0,1440.0,2.0,-0.0048543689320388345,0.0,97.0
2019,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,6193.0,3768.0,2531.0,0.0,70.0,2030.0,3.0,-0.08657156910969012,0.0,281.0
2020,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,6449.0,3945.0,2514.0,0.0,79.0,2729.0,3.0,-0.03257686676427526,0.0,273.0
2021,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,5957.0,3256.0,2651.0,0.0,65.0,2619.0,2.0,-0.005723006486074018,0.0,251.0
2022,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,7030.0,4346.0,2573.0,0.0,62.0,2310.0,2.0,0.021193771626297576,0.0,222.0
2023,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,6732.0,3807.0,2819.0,0.0,85.0,2429.0,0.0,0.008645533141210375,0.0,210.0
2024,NRC.OL,NRC Group ASA,Construction & Engineering,Industrials,6892.0,4115.0,2947.0,0.0,84.0,1710.0,0.0,-0.14853801169590644,0.0,195.0
