Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2015,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,781.33,400.8,381.48,0.0,5.26,224.07,0.0,-0.027714553487749313
2016,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,1371.2,752.67,589.86,0.0,0.49,348.32,0.0,0.08090261828203972
2017,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,1952.57,1118.83,868.99,0.0,2.42,791.31,0.0,-0.04760460502205205
2018,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,2607.13,1564.84,147.12,0.0,2.25,849.39,0.0,1.0512485430720873
2019,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,3187.16,1920.63,1080.41,0.0,9.67,883.93,0.0,0.19961987940221476
2020,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,4461.67,2650.72,1439.63,0.0,12.28,1992.44,0.0,0.18020116038626016
2021,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,5826.63,3469.84,1928.95,0.0,16.04,2120.52,117.99,0.18396165306386836
2022,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,6407.21,3873.36,2086.23,0.0,20.91,2355.61,0.0,0.18114628482643555
2023,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,7718.37,4694.72,2469.28,0.0,38.81,2739.41,0.0,0.18820110899792272
2024,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,8384.13,5116.51,2522.15,0.0,44.74,3067.84,0.0,0.22841152080942906
