Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,51.13,0.0,7.45,0.0,0.0,388.32,0.0,0.11248454882571075
2005,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,77.35,0.0,6.05,0.0,0.05,409.69,0.0,0.17391198223046694
2006,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,75.86,0.0,12.68,0.0,0.0,463.83,0.0,0.13621369898454175
2007,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,134.48,0.0,25.7,0.0,0.0,481.49,0.0,0.22592369519616187
2008,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,51.96,0.0,61.95,0.0,0.75,401.95,0.0,-0.02671974126135092
2009,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,8.86,0.0,24.05,0.0,0.79,323.19,0.0,-0.04944459915220149
2010,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,40.95,0.0,20.56,0.0,3.07,344.45,0.0,0.05028305995064597
2011,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,123.18,0.0,60.06,0.0,1.62,539.12,0.0,0.11407478854429441
2012,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,121.78,0.0,77.58999999999999,0.0,0.33,-0.01,0.0,-4386.000000000001
2013,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,146.54,0.0,97.21,0.0,0.54,601.47,0.0,0.08111792774369461
2014,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,204.22,0.0,121.99,0.0,0.13,700.23,0.0,0.11724719020893136
2015,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,272.99,0.0,148.07,0.0,0.0,672.01,0.0,0.18589009092126607
2016,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,328.97,0.0,171.82,0.0,0.01,585.77,0.0,0.26826228724584744
2017,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,379.55,0.0,189.14,0.0,0.01,616.91,0.0,0.30863497106547155
2018,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,435.59,0.0,217.98,0.0,0.01,616.74,0.0,0.35282290754612966
2019,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,498.29,0.0,229.92,0.0,0.26,640.79,0.0,0.4184054058271821
2020,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,608.48,0.0,267.02,0.0,0.25,707.62,0.0,0.4821938328481389
2021,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,801.55,0.0,306.58,0.0,0.19,800.48,0.0,0.6181041375174895
2022,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,785.1,0.0,311.59,0.0,0.66,857.38,0.0,0.5515057500758124
2023,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,808.25,0.0,340.3,0.0,2.11,843.77,0.0,0.5520935800040295
2024,EQV1V.HE,eQ Oyj,Investment Banking & Investment Services,Financials,762.82,0.0,348.13,0.0,2.64,862.87,0.0,0.4775342751515293
