Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA
2005,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1380.73,1092.4,319.26000000000005,0.0,5.46,335.3,0.0,-0.10852967491798425,0.0,0.0
2006,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1369.34,1078.95,256.33000000000004,5.11,4.26,330.63,0.0,0.10558630493300622,0.0,0.0
2007,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1732.65,1307.83,359.0,8.78,9.66,376.66,0.0,0.17241013115276413,0.0,0.0
2008,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1860.33,1389.25,379.43,6.85,11.989999999999998,393.53,0.0,0.2198307625848092,0.0,0.0
2009,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1814.04,1337.2,401.3200000000001,8.48,10.18,422.84,0.0,0.17458140194872723,0.0,0.0
2010,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1413.59,1039.64,327.09,8.22,5.75,407.47,0.0,0.12106412742042326,0.0,13.15
2011,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1737.67,1251.23,373.39,9.42,7.7,477.11,0.0,0.24055249313575502,0.0,17.13
2012,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,1942.33,1379.78,415.9,10.29,11.15,534.55,0.0,0.2727340753905154,0.0,21.44
2013,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,2010.94,1396.77,448.31,25.91,11.23,626.29,0.0,0.28826901275766836,0.0,0.0
2014,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,2340.1,1600.2,531.25,0.0,11.03,744.73,0.0,0.26535791494904176,0.0,0.0
2015,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,2605.39,1768.66,622.51,0.0,10.07,856.41,0.0,0.2383788138858722,0.0,0.0
2016,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,2991.45,1950.26,767.19,0.0,9.79,1050.25,0.0,0.25156867412520806,0.0,0.0
2017,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,2982.13,1886.95,778.28,0.0,11.56,1147.2,0.0,0.26616108786610887,0.0,0.0
2018,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,3319.62,2113.46,907.3,0.0,13.63,1225.98,0.0,0.23265469257247257,0.0,0.0
2019,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,3652.26,2311.0,957.66,0.0,17.65,1398.82,0.0,0.26161335983185846,0.0,0.0
2020,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,3937.69,2466.24,1066.37,0.0,20.730000000000004,1773.04,0.0,0.21677457925371135,0.0,0.0
2021,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,4221.43,2593.12,1138.17,0.0,24.77,1816.96,0.0,0.25612561641423054,0.0,0.0
2022,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,5402.63,3339.94,1347.21,0.0,27.6,2084.42,0.0,0.330010266644918,0.0,0.0
2023,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,6942.54,4317.29,1670.0,0.0,71.85999999999999,3033.27,0.0,0.2912335532280344,0.0,0.0
2024,LAGRb.ST,Lagercrantz Group AB,Consumer Goods Conglomerates,Other,8155.76,4948.24,2038.69,0.0,142.47,3521.73,0.0,0.29143631113117713,0.0,0.0
