Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2008,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,4239.18,370.41,3276.9700000000003,0.0,490.72,339.51,0.0,0.29772318930223013
2009,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,5730.06,511.66,4737.53,0.0,413.31,1739.02,0.0,0.038849466941151226
2010,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,5999.44,543.36,5039.37,0.0,432.0,2435.86,0.0,-0.006277043836673686
2011,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,6524.62,581.27,5453.64,0.0,339.86,2470.54,0.0,0.060654755640467274
2012,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,6905.69,586.47,3928.58,0.0,375.56,2757.53,0.0,0.7307554224251411
2013,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,7113.56,592.68,4066.93,0.0,298.37,2946.3,0.0,0.7316227132335472
2014,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,9944.47,881.2,5562.84,0.0,375.61,3437.76,26.17,0.902102525166501
2015,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,11656.83,1128.2,6331.33,0.0,0.0,6464.31,29.09,0.6463948008747342
2016,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,12845.95,1117.47,6933.59,0.0,112.92,6706.51,29.4,0.69507609216869
2017,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,14120.42,1254.01,7701.25,0.0,88.12,7327.73,33.02,0.6897449308834018
2018,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,16862.98,1503.03,9066.88,0.0,157.33,7579.5,37.08,0.8055767811800046
2019,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,17629.91,1520.57,9495.68,0.0,1152.99,6148.26,40.32,0.8823785100943997
2020,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,7645.41,625.35,5363.049999999999,0.0,2525.96,2124.95,37.59,-0.4018191571022963
2021,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,10108.26,840.85,5857.9,0.0,1619.5800000000002,1086.32,38.97,1.5906388575389456
2022,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,18271.28,1420.47,9321.87,0.0,1733.06,2067.96,72.48,2.707798396591354
2023,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,21831.39,1689.98,11366.05,0.0,2046.29,2072.93,107.72,3.0858092770504215
2024,SHOTE.ST,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,22332.25,1661.77,11595.81,0.0,2036.03,3356.73,110.01,2.030333973704402
